88331277107;1971-01-21 04:44:32;Епифан Владиленович Воронов;2021-08-13 05:09:03;2031-08-13 05:09:03;B,M,Tb,M,Tm,A,C1E,D,D1,C,Tb,A1,C
19416869893;1976-04-10 07:35:02;Афанасий Эдгарович Евдокимов;2017-11-29 04:06:56;2027-11-29 04:06:56;B,A1,C1,C1E,BE,Tb,BE
59775388354;1998-11-11 11:08:24;Максимов Милован Феликсович;2022-03-23 06:35:37;2032-03-23 06:35:37;B,C,M,CE,C1E,M,Tb,C,C1,D,C
73447344887;1962-08-20 22:14:25;Фокин Никандр Харлампьевич;2019-10-07 22:47:24;2029-10-07 22:47:24;B,C,C,A,Tm,C1,Tb,D,A1,B1,BE,M
59156403123;1993-04-20 21:27:07;Воронова Фёкла Аскольдовна;2022-06-30 10:35:04;2032-06-30 10:35:04;B,B1,C1E,M,B1,C1E,A1,CE
97982310717;1976-10-03 21:37:13;Ирина Вадимовна Тетерина;2023-03-27 08:32:23;2033-03-27 08:32:23;B,D,A,A1,DE,A1,BE,BE,CE,D1E,BE,B1,D1,DE,M
30730635035;1975-04-28 11:48:05;Захарова Таисия Даниловна;2020-09-14 13:21:12;2030-09-14 13:21:12;B,A1,D1,C
75621817851;1990-01-11 13:32:42;Фомичев Эрнст Афанасьевич;2022-01-20 22:47:03;2032-01-20 22:47:03;B,A1,D1,BE,Tb,B1,A,B1,C1E
43327777344;1990-11-22 05:44:26;Фадеева Феврония Святославовна;2017-02-15 08:23:52;2027-02-15 08:23:52;B,M,M,M,BE,A,BE,M
53494433976;1958-12-25 12:10:05;Коновалова Надежда Тимофеевна;2023-03-04 12:52:36;2033-03-04 12:52:36;B,M,DE,A1,A,Tb,D,A1,DE,Tm,M,C,Tm,B1,C
26041282411;2002-06-14 13:08:39;Алла Павловна Капустина;2020-10-23 07:37:32;2030-10-23 07:37:32;B,C1E,A1,CE,D
12991119625;2001-07-24 17:31:35;Исаков Севастьян Димитриевич;2018-02-14 06:15:47;2028-02-14 06:15:47;B,C1E,C,C1,D,D,B1,Tb,D1E,DE,B1,A1,DE,C,D1,M
66606557406;1968-09-13 03:42:54;Ольга Анатольевна Уварова;2018-08-10 16:50:50;2028-08-10 16:50:50;B,M,BE,D1E,DE,Tb,Tm,C1,A1,Tb,D1,A
40183940504;1969-10-26 17:43:23;Козлова Елизавета Леонидовна;2021-04-28 00:12:27;2031-04-28 00:12:27;B,C1,C1E,C1,C1,B1,D,C1E,D1E,C1,D1
89293268293;1994-07-23 19:49:48;Волков Трофим Изотович;2014-11-10 12:33:18;2024-11-10 12:33:18;B,D1,C1,C1E,D,A1,C,BE,Tm,CE
75903289972;1994-07-18 14:23:03;Кира Яковлевна Зуева;2022-03-30 12:15:04;2032-03-30 12:15:04;B,B1,C,BE,A1,C,C1,C1,DE
13241044201;1993-01-25 22:20:15;Дьячкова Ксения Оскаровна;2019-11-06 01:16:16;2029-11-06 01:16:16;B,C,D1,C1,C1,A,M,CE,C,C1E,BE,BE,BE,D1E,M,A
22915719831;1954-02-23 17:16:27;Денисова Александра Сергеевна;2022-06-30 09:32:48;2032-06-30 09:32:48;B,A,B1,Tb,C1,C1E,B1,A,D,B1,C1E,D,C
33137052785;2001-05-20 21:55:45;Елена Вячеславовна Силина;2020-05-25 20:45:00;2030-05-25 20:45:00;B,C1E,D,DE,DE,C,D1E,CE,D1
14884161476;1976-11-13 08:17:43;Кулаков Ладислав Бенедиктович;2016-01-11 08:36:11;2026-01-11 08:36:11;B,DE,Tm,C,C
59683385303;1996-06-10 23:07:38;Анастасия Альбертовна Жданова;2019-11-19 09:27:05;2029-11-19 09:27:05;B,A1,Tm,D1E,D1E,A,A1,D1,A1,D,D1,A,B1,A,C1
30281602690;1955-05-10 10:32:22;Ярополк Юлианович Якушев;2015-09-02 07:04:10;2025-09-02 07:04:10;B,Tb,CE,DE,D1,CE,C1E
24690036971;1979-06-24 23:36:00;Баранов Сила Германович;2018-06-15 14:00:39;2028-06-15 14:00:39;B,C1E,A,D1E,A1,B1,CE,M,C1,Tm,C1,C1E
78721049778;1996-12-26 15:02:13;Осипов Андрей Ярославович;2023-03-10 08:21:54;2033-03-10 08:21:54;B
71573269271;1956-03-26 08:41:19;Носкова Юлия Егоровна;2017-11-16 22:14:38;2027-11-16 22:14:38;B,Tm,CE,D1E,M,A,D1E,DE,A,B1,B1,Tm,DE,D1E
49908717457;1964-02-03 05:19:06;Вышеслав Евсеевич Терентьев;2022-10-03 13:46:49;2032-10-03 13:46:49;B,B1,Tb,B1,DE,Tb
81323404572;2000-09-12 16:05:50;Суворова Элеонора Артемовна;2022-10-10 07:14:56;2032-10-10 07:14:56;B,B1,D1,B1
93445789256;1988-02-29 19:36:05;Варфоломей Яковлевич Игнатов;2017-10-22 01:50:00;2027-10-22 01:50:00;B,Tb,CE,A1,D1,CE,C,Tb,M,B1,B1,A1,A,BE
76070192833;1973-11-13 08:34:16;Лидия Валентиновна Баранова;2020-11-05 23:36:21;2030-11-05 23:36:21;B,Tm,BE,Tm,C,M,BE,C1,CE,D1,Tb
93281187768;1991-02-01 06:01:38;Якушева Ольга Кузьминична;2020-05-26 20:21:49;2030-05-26 20:21:49;B,D,C1E,BE,D,DE
61944158358;1965-05-29 06:07:40;Филипп Елизарович Носков;2022-12-11 10:15:48;2032-12-11 10:15:48;B,C1,C,BE,C,D1,Tm,Tm,Tm,DE,D,D1E,D,C
98659452881;1963-12-15 07:16:02;Григорьева Элеонора Тимофеевна;2022-05-11 05:08:24;2032-05-11 05:08:24;B,D1
63782620056;2001-02-16 12:05:10;Элеонора Владимировна Соколова;2023-01-05 19:12:28;2033-01-05 19:12:28;B,D,C1E,CE,D1E,A,D,DE,M,BE,BE,C1
60603604167;2004-08-24 18:19:13;Афиноген Герасимович Исаков;2016-08-10 18:25:14;2026-08-10 18:25:14;B,D,DE,C1,B1,A1,CE,D,CE
41945804897;1971-07-07 00:23:18;Копылов Емельян Афанасьевич;2023-08-27 00:44:44;2033-08-27 00:44:44;B,C1E,CE,D,BE,Tm,DE,A,M,C1,D,D1E
47264140915;1995-09-04 13:33:53;Варвара Тимуровна Беспалова;2019-03-16 23:40:51;2029-03-16 23:40:51;B,CE,D,C,D,C,C
50339478528;1983-08-02 18:21:01;Филиппов Лука Гавриилович;2014-11-14 13:57:44;2024-11-14 13:57:44;B,Tm,BE,C1E,C1E,Tm
97816457370;1978-01-12 10:06:16;Екатерина Антоновна Шарова;2016-01-25 01:29:42;2026-01-25 01:29:42;B,CE,BE,C,A,BE
45684950352;1966-09-18 04:12:33;Терентьева Антонина Архиповна;2015-12-20 20:23:48;2025-12-20 20:23:48;B,A,C1,D1E
13710375577;1953-11-01 09:05:34;Анжела Вячеславовна Суворова;2015-09-03 13:57:08;2025-09-03 13:57:08;B,Tb
47754550020;1961-05-28 00:51:22;Галкин Ким Фадеевич;2020-08-14 10:17:02;2030-08-14 10:17:02;B,C1E,C,C,A,D,D1E,DE,B1,D,A1,M,A,BE
82295049374;1981-09-10 10:33:23;Наталья Ефимовна Пестова;2019-10-14 04:14:37;2029-10-14 04:14:37;B,A,Tm,D1,D,C1,BE,Tm,D1E,C1,A1,C,CE,D,A1
21324881358;2002-05-17 16:33:38;Евдокия Богдановна Шарова;2017-06-10 07:53:13;2027-06-10 07:53:13;B,M,D,D1,B1,D1,B1,C1E,D1E,Tb
88119193545;2004-04-09 22:19:34;Волкова Алина Львовна;2018-02-12 14:39:03;2028-02-12 14:39:03;B,Tb,Tb,DE,BE,DE,D1E
86000005518;1992-01-02 16:57:42;Блинов Спартак Филиппович;2019-02-19 05:09:30;2029-02-19 05:09:30;B,Tm,Tb,C1,DE
45160553291;1974-12-26 21:35:33;Наркис Артемьевич Федотов;2016-06-09 04:40:33;2026-06-09 04:40:33;B,D1E,B1,B1,C1E,D1,CE,D1E,DE,Tb,D,B1,M
18032901369;1985-01-15 10:53:10;Русаков Андроник Артемьевич;2022-12-18 10:37:50;2032-12-18 10:37:50;B
95495231792;1980-04-20 11:32:45;Антонин Глебович Жданов;2016-04-03 05:06:52;2026-04-03 05:06:52;B,D1,B1,CE
85993574693;2000-06-13 17:09:02;Копылов Ким Аксёнович;2017-03-20 10:40:01;2027-03-20 10:40:01;B,Tm,B1,D1,D,D,A
32650949560;1999-05-04 22:01:31;Носов Платон Антипович;2018-10-13 07:27:53;2028-10-13 07:27:53;B,D1E,Tm,Tb,Tm,BE,DE,C,DE,C1,A1,M,D1E,A1,CE
78652995958;1964-07-31 01:35:38;Нина Леонидовна Субботина;2019-07-28 01:39:35;2029-07-28 01:39:35;B,B1,BE,A1
10945001586;1993-05-30 12:48:38;Евсеева Синклитикия Тимофеевна;2022-12-22 15:02:10;2032-12-22 15:02:10;B,A1,CE
35034527846;1979-09-04 09:46:15;Эмилия Леоновна Карпова;2018-09-06 09:26:50;2028-09-06 09:26:50;B,M,CE
32268938362;1988-10-30 08:26:20;Ильин Архип Ермилович;2018-04-15 23:28:39;2028-04-15 23:28:39;B,BE,D,A1,DE,M,C,A,Tb
90324431060;1986-03-23 18:56:44;Брагина Синклитикия Егоровна;2021-10-15 10:22:49;2031-10-15 10:22:49;B,D1E,DE,C1,B1,CE,C1E,D,D1,D,C1E,D1,M
53383992075;1984-08-24 09:38:27;Марк Дмитриевич Баранов;2020-10-02 18:15:36;2030-10-02 18:15:36;B,C1E,B1,C,D1E,CE,D1E
45604379380;1978-04-20 22:39:15;Лебедев Аникита Иосифович;2017-11-04 15:25:57;2027-11-04 15:25:57;B,D1,D1,Tm,BE,D1E,Tb,BE,C1E,BE,D1,D,C,Tm,M
53093025191;1990-06-02 02:39:13;Родионов Аверьян Данилович;2014-10-24 21:16:37;2024-10-24 21:16:37;B,CE,C1E,C1E,M
75393752301;1965-02-07 06:25:23;Гусева Октябрина Рубеновна;2017-12-03 10:30:59;2027-12-03 10:30:59;B,C1,CE,DE,BE,A,C1E,Tb,C1,D1E,A1,D
65701704482;1969-10-03 13:21:13;Ермил Германович Якушев;2018-02-04 12:09:47;2028-02-04 12:09:47;B,B1,B1,D1,Tm
74514893398;1977-02-08 03:15:49;Нестор Елисеевич Тимофеев;2017-03-02 03:06:35;2027-03-02 03:06:35;B
79879594060;2003-08-15 03:59:17;Юлия Максимовна Андреева;2015-11-24 07:04:50;2025-11-24 07:04:50;B,A1,CE,C,D1E,A,Tm
32511407071;1963-06-26 08:12:46;Марина Максимовна Прохорова;2022-01-18 15:52:27;2032-01-18 15:52:27;B,D,M,A,D1E
34496335649;1953-12-27 12:53:06;Дорофеев Эрнст Даниилович;2018-07-14 05:33:02;2028-07-14 05:33:02;B,D,CE,Tb,A1,BE,DE,C1,A1,CE,D1,D1E,BE,A
80672597201;1964-07-24 18:21:27;Степанов Лука Ефимович;2021-11-08 13:23:34;2031-11-08 13:23:34;B,C,Tb,Tm,D1
49560113433;1979-06-17 12:24:08;Клавдия Аскольдовна Зимина;2017-01-13 22:51:45;2027-01-13 22:51:45;B,D1E,Tm,C1,Tm,BE,C1,A1,Tb,C1,D1,DE
30222729386;1973-01-03 03:10:15;Якуб Давыдович Кондратьев;2022-03-19 18:25:07;2032-03-19 18:25:07;B,A,DE,Tm,M,M,Tb
83080344766;1972-09-08 04:11:44;Ефим Феофанович Уваров;2018-11-07 01:05:55;2028-11-07 01:05:55;B,Tm
89575478365;1986-11-20 18:57:06;Веселова Майя Петровна;2020-09-17 05:25:09;2030-09-17 05:25:09;B,A1,BE,M,CE
98102742633;1960-12-28 18:16:57;Клавдия Геннадиевна Молчанова;2023-09-26 14:02:52;2033-09-26 14:02:52;B,Tb,CE,D,Tm,D,D1,M,B1,CE,C,C1,C1E,C1
45710999788;1986-05-19 15:27:16;Евдокимова Любовь Руслановна;2020-08-09 04:13:28;2030-08-09 04:13:28;B,BE,Tm,C1,C1,C1E,C1,C,A1,D1,C,A,D1E,Tb,CE,DE
51472883933;1969-12-12 19:27:09;Муравьев Соломон Игоревич;2017-05-11 21:32:48;2027-05-11 21:32:48;B,A1,B1,D1E,Tm,A,C,D1,C,C
19871277920;1961-12-13 07:22:35;Никандр Бориславович Авдеев;2016-12-09 14:38:52;2026-12-09 14:38:52;B,DE,Tb,Tm,D,DE,B1
34156958983;1983-11-24 12:16:24;Элеонора Вениаминовна Доронина;2014-10-30 10:44:49;2024-10-30 10:44:49;B,M,BE,C1E,D
24156180499;1963-08-09 00:20:05;Наум Владиленович Брагин;2022-08-07 20:56:42;2032-08-07 20:56:42;B,A
91630524959;1969-10-22 11:49:55;Александра Юльевна Колесникова;2019-08-24 07:43:49;2029-08-24 07:43:49;B,M,D,CE,C1,CE,B1,Tb,D,CE,M
87541975644;1999-07-20 05:08:45;Никонов Агап Всеволодович;2017-07-16 20:38:15;2027-07-16 20:38:15;B,D1E,D,A,A1,C,C1E,D,B1,C1
96950493619;1991-01-08 22:44:59;Елизавета Геннадиевна Котова;2019-03-02 10:32:58;2029-03-02 10:32:58;B,BE,Tb,D,C1,Tm,DE,B1,Tm,Tm,Tm,D1,C,CE
84547544916;1988-03-18 08:04:44;Петухова Лидия Александровна;2023-09-26 22:38:05;2033-09-26 22:38:05;B
34166478953;1962-09-23 18:54:21;Оксана Владиславовна Лапина;2020-11-15 05:35:16;2030-11-15 05:35:16;B,DE,DE,D1E,D,C1E
20687738319;1976-09-16 12:04:53;Радислав Демидович Кошелев;2018-09-13 02:03:42;2028-09-13 02:03:42;B,Tm,C,Tm,C,DE,D1,D1,Tb,DE,D,Tm,B1,BE,C1
20372818520;1988-11-09 23:05:46;Кабанова Глафира Сергеевна;2019-06-25 11:30:58;2029-06-25 11:30:58;B,D,Tb,D,M,DE,CE,D,Tb,M,C1,DE,D,B1,C1E,DE
48635200230;1998-12-15 14:20:37;Макаров Фотий Артёмович;2017-11-04 21:40:00;2027-11-04 21:40:00;B
12741240369;1957-05-07 19:46:22;Турова Нина Богдановна;2022-09-08 01:08:22;2032-09-08 01:08:22;B,M,DE,C1,CE,C
48067043970;1995-10-05 19:13:35;Бирюкова Синклитикия Артемовна;2022-04-15 12:33:54;2032-04-15 12:33:54;B,A1,D1E
89190086800;1960-02-22 16:48:10;Николай Анатольевич Титов;2016-12-05 03:23:18;2026-12-05 03:23:18;B,D1E,B1,A1,C1,C1
70279349906;1994-11-06 06:17:54;Крылова Фёкла Захаровна;2020-02-25 08:41:10;2030-02-25 08:41:10;B,BE,Tb,BE,C,A1,Tb,C,A1,D1E,C1E,D1,B1,D1
50850962497;1968-04-26 21:07:35;Софон Измаилович Шашков;2021-11-26 19:46:28;2031-11-26 19:46:28;B,A,C1E,B1,D,C,D1E,D1,CE,C,B1
69828843157;1965-06-05 06:23:28;Ситникова Нинель Андреевна;2023-06-10 12:35:08;2033-06-10 12:35:08;B,C1E,Tb,BE,C1,C1,CE
94797602777;1972-10-28 14:04:00;Кабанов Станислав Игнатович;2019-07-25 01:53:02;2029-07-25 01:53:02;B,C1,CE,D1,B1,CE,C1E,B1,M,D1E,A1,D1E,D1E
79628749329;1979-07-17 22:29:09;Сазонова Ольга Валентиновна;2016-05-23 14:24:56;2026-05-23 14:24:56;B,A1,D1,BE,B1,D
85116755898;1979-04-15 02:55:03;Кира Оскаровна Ильина;2015-07-16 15:18:11;2025-07-16 15:18:11;B,BE,A,Tm,M,DE,B1,C1E,Tb,D,D1,BE,C
14827283533;1997-03-25 06:13:05;Измаил Федотович Исаков;2019-12-28 10:31:33;2029-12-28 10:31:33;B,C1,C,BE,A1,Tb,Tb,DE,M,A,A1
89603657318;1959-11-21 18:11:54;Семенова Евдокия Феликсовна;2020-11-19 23:14:20;2030-11-19 23:14:20;B,D1,D1E,D1,B1,C1E,B1,D1,M,B1,DE
51935397484;1980-03-25 18:59:07;Ия Богдановна Дементьева;2015-07-04 00:19:06;2025-07-04 00:19:06;B,M
31430072409;1963-01-10 09:03:53;Тамара Вениаминовна Муравьева;2016-04-05 17:01:26;2026-04-05 17:01:26;B,Tm,C1,M,B1,DE,DE,D1E,BE,Tm
47556672829;1981-07-31 17:15:25;Комарова Нина Андреевна;2021-07-31 15:44:19;2031-07-31 15:44:19;B,D,D1E,B1,A,D,D1,Tb,D1,Tb,DE,M,Tb,C1,C1E
70957288157;2000-12-08 13:37:55;Дмитриева София Васильевна;2016-10-29 22:07:46;2026-10-29 22:07:46;B,D,A,D,D1E,D,B1,A
96846585474;1975-06-26 16:21:52;Шестаков Ананий Георгиевич;2023-06-19 12:45:04;2033-06-19 12:45:04;B,Tm,C1,M,DE,DE,DE,A1
34917800511;1956-08-12 22:02:40;г-н Максимов Ерофей Бенедиктович;2019-06-04 22:28:15;2029-06-04 22:28:15;B,D,A,B1,C1,D1E,A1,M,D,Tb,A,A1
58168749853;2003-07-15 18:30:04;Евдокия Тимофеевна Ермакова;2022-12-24 09:24:14;2032-12-24 09:24:14;B,D1E,A,DE,Tm,BE,BE,D1
73117743928;1980-09-16 22:31:36;Евгения Святославовна Никифорова;2016-05-29 17:26:50;2026-05-29 17:26:50;B,C,Tm,CE,A,B1
12864158298;1976-12-22 19:50:23;Лидия Юльевна Зимина;2015-08-01 00:22:48;2025-08-01 00:22:48;B,B1,M,DE,D1E,A,CE,DE,D1,D1E
68582659868;1971-10-03 17:37:44;Куприян Антонович Лобанов;2018-09-22 07:28:35;2028-09-22 07:28:35;B,D,D,C,C1E
87960860075;1997-11-02 15:42:38;Зинаида Антоновна Куликова;2015-04-13 01:32:12;2025-04-13 01:32:12;B
62494542694;1968-05-18 16:12:08;Дроздова Любовь Юльевна;2019-08-10 19:10:34;2029-08-10 19:10:34;B,CE,BE,Tb,C,A,C1,DE,Tm,C1
78175353699;1973-07-11 16:05:06;Воронова Фёкла Архиповна;2021-08-25 17:14:24;2031-08-25 17:14:24;B,C,C,M,D1,D1,D,Tm,A,DE
22167309925;1970-03-15 03:17:44;Жданова Евдокия Борисовна;2021-06-26 06:42:43;2031-06-26 06:42:43;B,C,D1E,D1E,DE,M,B1,M,DE,C,C,C1,Tm,C1E,D1,C
81462908112;1992-03-17 02:01:53;Фомина Ия Аскольдовна;2018-12-21 03:33:03;2028-12-21 03:33:03;B,B1,A1,D1E,M,Tm,C1E,A1
82832256897;1971-05-20 01:23:54;Феоктист Демидович Костин;2019-08-22 07:07:04;2029-08-22 07:07:04;B,C,C1,D1,A1,B1
20660427065;1958-09-06 16:32:49;Вышеслав Артемьевич Комиссаров;2022-09-22 06:08:13;2032-09-22 06:08:13;B,DE,D1E,CE,C1E,D1,BE,C1E,CE,CE,C
43830384289;1999-01-27 03:00:26;Феофан Григорьевич Фомичев;2022-06-02 00:34:52;2032-06-02 00:34:52;B
86712114521;1972-12-29 06:25:31;Жукова Василиса Альбертовна;2020-11-28 02:16:18;2030-11-28 02:16:18;B,D1E,A,M,BE,D1E,C1E
66124139768;1978-08-24 00:22:34;Носкова Нонна Натановна;2023-07-16 02:28:13;2033-07-16 02:28:13;B,Tb,Tb,C,Tb,Tm,DE,D,BE,C1,D1E,CE,B1
76578474835;1964-09-22 22:40:20;Кошелев Авдей Фомич;2019-11-17 23:52:49;2029-11-17 23:52:49;B,D,D1E,C1E,A,C,BE,Tb,C1,DE,B1,A,D
19163328009;1968-12-20 03:37:31;г-жа Горбачева Фёкла Кузьминична;2018-03-31 01:08:32;2028-03-31 01:08:32;B,Tm,A1,C,Tm,Tm,B1
18534400173;1955-10-03 09:39:05;Ксения Петровна Макарова;2020-02-10 07:01:39;2030-02-10 07:01:39;B,Tb,D1E,C,Tb
30995597728;1975-04-19 07:39:53;Аверкий Аверьянович Зиновьев;2017-07-15 02:16:56;2027-07-15 02:16:56;B,D1,C
43391003774;1959-03-01 05:49:28;Мокей Филатович Авдеев;2023-07-18 06:44:46;2033-07-18 06:44:46;B,C1,C,CE,D,A1,Tb,BE,D1E,Tm,B1,Tb,C1E,C1
98940756334;1996-08-05 04:27:54;Бажен Тимурович Гордеев;2016-06-26 08:04:04;2026-06-26 08:04:04;B,D1E,D1E,CE,C,D1E,M,BE
47411416059;1997-06-12 15:03:31;Уваров Прохор Архипович;2020-08-15 03:23:39;2030-08-15 03:23:39;B,M,C1E,A
75740143643;1994-12-14 07:36:01;Бирюков Никита Эдгардович;2019-06-26 21:35:44;2029-06-26 21:35:44;B,D,A1,CE,Tm
83946875690;1974-09-01 04:06:19;Назарова Зоя Андреевна;2014-12-26 11:56:08;2024-12-26 11:56:08;B,B1,A1,C,C1E,C1,CE,DE
55948162187;1998-03-12 05:44:57;Синклитикия Михайловна Коновалова;2022-10-23 12:10:26;2032-10-23 12:10:26;B,D,D1E
91327492603;1985-01-17 12:10:10;Калашников Артем Ефимович;2020-06-28 23:04:59;2030-06-28 23:04:59;B,D1E,BE,Tm,A,C1E,Tm,D1E,A1
43327431808;1993-04-18 21:54:28;Журавлев Гедеон Марсович;2021-10-03 01:51:59;2031-10-03 01:51:59;B,D1E,CE,CE,C,D1E,Tb,CE,BE,DE,C1E,DE,DE
44486673645;2004-06-09 16:20:46;Антип Валерьянович Мухин;2022-11-26 12:54:54;2032-11-26 12:54:54;B,D,A,DE,A1,D,M,B1,D1,BE,DE
34403193117;1993-06-18 21:05:56;Спиридон Гавриилович Герасимов;2019-06-08 18:06:06;2029-06-08 18:06:06;B,C1E,CE,B1,C,D1,D1,D1
69571456438;1992-02-29 01:09:57;Третьяков Платон Харлампович;2017-09-17 00:32:27;2027-09-17 00:32:27;B,D,C,C1,DE,CE,CE,BE,A1,CE,Tb,Tb,M,D
80289038210;1986-01-25 15:09:40;Белозеров Гурий Ефстафьевич;2021-05-09 19:31:22;2031-05-09 19:31:22;B,C1,C1E,D1,CE,Tb,DE,M,D
14124634861;1973-09-09 01:19:38;Ирина Валентиновна Павлова;2018-03-09 00:53:04;2028-03-09 00:53:04;B,Tb,Tb,BE,B1,D1E
84862921040;1986-04-24 08:45:25;Козлов Лука Теймуразович;2018-08-15 13:32:48;2028-08-15 13:32:48;B,D,D1,BE,Tm,C,Tb,C,Tb,Tb,D,DE
14804017688;2000-07-13 21:17:23;Осип Давидович Воронцов;2022-04-28 03:34:31;2032-04-28 03:34:31;B,Tm,CE,C,CE,CE,Tb
18109449702;1991-10-28 00:44:29;Евгения Владимировна Елисеева;2020-02-21 05:23:45;2030-02-21 05:23:45;B,M,D1,D1E
84386713317;1957-05-02 05:00:36;Лариса Рудольфовна Казакова;2019-08-23 02:50:20;2029-08-23 02:50:20;B,C1
49717729172;1999-04-24 13:41:43;Тихонов Пантелеймон Ерофеевич;2020-05-30 00:29:43;2030-05-30 00:29:43;B,B1,D1,Tb,D,M,D,Tb,A,Tm
89160471438;1968-01-18 07:24:26;г-жа Коновалова Антонина Геннадиевна;2023-01-27 17:39:35;2033-01-27 17:39:35;B,M,BE,B1
18109522217;1955-08-21 06:19:33;Рябова Фёкла Николаевна;2023-09-03 02:15:04;2033-09-03 02:15:04;B,CE,C,D1E,M,DE,A1,C1,C,D1E,C1E,A1
17507667652;1996-09-06 23:56:49;Ираклий Васильевич Зуев;2015-10-13 14:37:47;2025-10-13 14:37:47;B
