12149eed-0463-499e-8816-bdab617b96ce;5;U5RNX2V35D0NUAGMD;U5RNX2V35D0NUAGMD;1983-07-21 07:28:12;332;U5RNX2V35D0NUAGMD
6ed60504-8e17-4ca9-a4f4-d4eef5922932;13;0R8PX2DK6ECT1VCGR;0R8PX2DK6ECT1VCGR;1985-09-15 10:00:37;129;0R8PX2DK6ECT1VCGR
b5243c6a-37ba-46a6-98ad-b8d393a9cd60;7;ND0ABZFN785ZN14XD;ND0ABZFN785ZN14XD;2000-10-31 15:01:57;329;ND0ABZFN785ZN14XD
3ed33d92-ba40-4927-ae65-1e45634f080b;3;C74F0TSV3418MUGDG;C74F0TSV3418MUGDG;2003-01-12 16:01:14;467;C74F0TSV3418MUGDG
e361a90d-dd7d-436c-a319-89a6f7dded74;3;CJH6B2BYX0E3ZZHP4;CJH6B2BYX0E3ZZHP4;2020-03-07 07:19:45;180;CJH6B2BYX0E3ZZHP4
69af1bf6-456e-4990-814a-5d878bd8c19f;7;WUVXCJRTXLL5X0D24;WUVXCJRTXLL5X0D24;2020-09-07 00:46:05;271;WUVXCJRTXLL5X0D24
3f0e5175-5a95-4426-bb61-22359682546e;8;PR62WR6E4VC3RAM6H;PR62WR6E4VC3RAM6H;2001-04-20 12:56:37;432;PR62WR6E4VC3RAM6H
3e33cedb-a442-416d-a8ed-31d06356ea56;8;LUN7UTS50H2V43WKM;LUN7UTS50H2V43WKM;2000-09-12 11:41:10;251;LUN7UTS50H2V43WKM
62ea202f-a803-43af-94f8-6784082a585c;3;9TNLMRXP1WK98PXGV;9TNLMRXP1WK98PXGV;2012-09-18 09:01:37;282;9TNLMRXP1WK98PXGV
695fc25c-706a-4b71-97e6-1b6e174f60e4;14;81Y2XTRLX7YG9RC64;81Y2XTRLX7YG9RC64;1985-02-18 08:59:46;291;81Y2XTRLX7YG9RC64
00983313-982e-4d6a-ad39-09b6d0b6ea3c;11;2DECJFAJ7HEJJK61M;2DECJFAJ7HEJJK61M;1972-10-15 13:54:12;431;2DECJFAJ7HEJJK61M
4c1327ce-8626-4d21-b04e-b5c8259bd6b4;7;307N2WUF8VLD3JMYK;307N2WUF8VLD3JMYK;2000-04-22 10:19:34;212;307N2WUF8VLD3JMYK
e371a027-df9f-4e54-8e76-5e92634831bf;8;XMG3HFK56FLAL7A6M;XMG3HFK56FLAL7A6M;1996-07-18 04:45:59;144;XMG3HFK56FLAL7A6M
0329902d-fd9e-4637-95fe-3f9b0137fcc7;8;66DRZNJS7088U55UG;66DRZNJS7088U55UG;2021-04-30 11:48:52;280;66DRZNJS7088U55UG
b12ce953-a99f-492a-b498-54223e51db55;5;HJZP7T2N2WWCT51LF;HJZP7T2N2WWCT51LF;2010-06-02 15:25:34;265;HJZP7T2N2WWCT51LF
35fc919a-1a35-4094-af82-8ae71b48aaa0;2;53N91ZDS61FZZ3DBZ;53N91ZDS61FZZ3DBZ;2006-06-16 13:45:19;349;53N91ZDS61FZZ3DBZ
506f5614-945b-4ff3-b37c-bd35ea66aab2;5;RRU8FUW77WSA28YDF;RRU8FUW77WSA28YDF;1996-07-11 06:23:23;355;RRU8FUW77WSA28YDF
0f1aa5bd-1bea-4abf-aeef-f30402b164eb;3;9NSK5RFR0GCWYRD7A;9NSK5RFR0GCWYRD7A;1991-06-25 00:00:47;325;9NSK5RFR0GCWYRD7A
2ade7a11-7fa0-4d09-8f61-2d982c72e3cd;5;U3C8BSCX3ANT6VXJG;U3C8BSCX3ANT6VXJG;2003-11-09 07:25:40;156;U3C8BSCX3ANT6VXJG
312a8fa5-c788-43e2-bc65-85ce2e5fd7ae;15;TDHMMKTU73WHV97X2;TDHMMKTU73WHV97X2;1974-05-03 14:43:22;364;TDHMMKTU73WHV97X2
07ea49b9-83d9-4b19-8160-c68f133fe656;12;CNZ3WHLG3S8W7FAWT;CNZ3WHLG3S8W7FAWT;2022-05-26 02:24:19;200;CNZ3WHLG3S8W7FAWT
77b29985-f05e-47ed-9f6b-b8d3017c37cf;9;W38L75S43LP8CFS26;W38L75S43LP8CFS26;2015-02-26 08:18:09;312;W38L75S43LP8CFS26
82308bde-6b6f-4bee-a218-42630e7de7c7;14;ACGS5RKB4X0GNL2U8;ACGS5RKB4X0GNL2U8;1984-04-28 18:58:44;110;ACGS5RKB4X0GNL2U8
82e7680e-cd21-4b83-9442-f0262aa5e0ea;5;DKJSN0GD2ATGS0FWY;DKJSN0GD2ATGS0FWY;2014-06-12 18:06:10;276;DKJSN0GD2ATGS0FWY
db742766-49b8-4faf-b99a-ad584c181b9a;2;M0BLRPBP3K7VHENMC;M0BLRPBP3K7VHENMC;1998-04-23 23:56:44;100;M0BLRPBP3K7VHENMC
db6915ad-32ab-41ef-8f62-d28649ca6fb2;5;UAJRLHM02KURZXLH2;UAJRLHM02KURZXLH2;2021-07-07 11:02:45;429;UAJRLHM02KURZXLH2
c7c276e7-c632-4903-b85f-9ba33cca5197;6;68RG7D7Y0DMBUP80L;68RG7D7Y0DMBUP80L;1980-01-07 21:45:41;132;68RG7D7Y0DMBUP80L
31b8b25c-95b3-4e65-8fb6-f6eb15c8bddd;7;335U8RKF7V2T299AZ;335U8RKF7V2T299AZ;1999-11-07 05:00:15;102;335U8RKF7V2T299AZ
eca3cbc2-e764-4328-81d6-abce59ad5eaf;8;EBH20J4L8ZKA549MY;EBH20J4L8ZKA549MY;2000-07-01 03:47:35;336;EBH20J4L8ZKA549MY
28dd073f-3eaf-415c-b2f8-3f061f05b7f6;12;FV5RYPNW3MBN1GG4H;FV5RYPNW3MBN1GG4H;1997-07-16 20:56:46;192;FV5RYPNW3MBN1GG4H
80bf4cb5-b080-4092-bee1-8ea89dea6079;5;HKUR7ZD22RHVH9M76;HKUR7ZD22RHVH9M76;1978-01-15 18:27:20;217;HKUR7ZD22RHVH9M76
fff878c0-ad84-401f-9a05-19ddc9fc289b;8;VXZDGA25X7M3DZ5J8;VXZDGA25X7M3DZ5J8;2011-01-03 03:39:34;333;VXZDGA25X7M3DZ5J8
575e8561-0d2d-4ea1-842f-12d1576a121a;5;CCJVYRSX6APXRBBBF;CCJVYRSX6APXRBBBF;1977-04-13 01:10:49;425;CCJVYRSX6APXRBBBF
2822ba0a-eb0b-4266-a11d-06fb8669fb81;4;ULFSMCAE99CJ250XK;ULFSMCAE99CJ250XK;1997-12-09 07:56:32;190;ULFSMCAE99CJ250XK
1ca2f838-3e00-4586-8650-b349c3554ba3;9;MVPU0GDC4CMAH60W3;MVPU0GDC4CMAH60W3;2021-03-04 05:48:09;213;MVPU0GDC4CMAH60W3
0fb4bd53-9e0d-46a4-a035-2120f399ab94;15;KXY0ZVMW9JU2A0JB7;KXY0ZVMW9JU2A0JB7;1992-08-13 06:09:30;448;KXY0ZVMW9JU2A0JB7
1ab56c10-cfdc-4bc8-879b-c6a1981b64ae;11;NUY78DJA35H1PPBZD;NUY78DJA35H1PPBZD;2019-08-26 00:55:47;220;NUY78DJA35H1PPBZD
fbcfc145-9623-487e-a07b-bc3f7251aa84;5;8PDZPC2J1V8MUE5LS;8PDZPC2J1V8MUE5LS;2005-12-22 11:56:35;268;8PDZPC2J1V8MUE5LS
e85226ad-99a2-4844-958a-6422bac596f2;8;Z1CN0HTM791UBH59L;Z1CN0HTM791UBH59L;2019-10-27 12:10:17;212;Z1CN0HTM791UBH59L
1f498375-01a0-40fe-9ba9-c71e877caccb;7;XN03F5KN1NRYMMNAJ;XN03F5KN1NRYMMNAJ;2015-12-04 22:57:28;393;XN03F5KN1NRYMMNAJ
b7c52014-7f86-4cff-8a31-ff8072b7b72e;4;4R4D3V2U02A9RC56W;4R4D3V2U02A9RC56W;2009-11-28 15:14:35;449;4R4D3V2U02A9RC56W
2b437abf-70a7-4d5c-af83-586ef87597f9;6;LRX700H66R01YB92Z;LRX700H66R01YB92Z;1974-03-03 03:50:28;296;LRX700H66R01YB92Z
da9443c3-d62a-4313-a578-932f8fd902dc;9;ELVMNTNG1YTGY1E41;ELVMNTNG1YTGY1E41;2011-03-14 22:53:12;309;ELVMNTNG1YTGY1E41
ae33eac4-e077-4b94-8ff3-9423fdec23ae;6;BFJHPSV55Z7VP1W9E;BFJHPSV55Z7VP1W9E;2001-04-07 01:25:38;259;BFJHPSV55Z7VP1W9E
9b99d0cf-6fd4-473c-b7ab-a8f632433aa5;15;VJUVP3250JTP5WE7B;VJUVP3250JTP5WE7B;2007-03-21 01:39:40;452;VJUVP3250JTP5WE7B
5db03433-3d6b-446e-9178-0788ef243d64;12;RV7JMJAG4ZSC1BEWH;RV7JMJAG4ZSC1BEWH;2016-07-03 02:09:27;411;RV7JMJAG4ZSC1BEWH
4379401c-49ef-4c0e-adef-dd230dd8a1f4;2;CJ55X9DH921NVHRGV;CJ55X9DH921NVHRGV;2000-05-05 08:42:28;177;CJ55X9DH921NVHRGV
e3ec2a64-8656-4276-86d5-35dcd4710dbf;14;ZC8DDV9A7B7PBG6K8;ZC8DDV9A7B7PBG6K8;2013-06-17 15:08:01;194;ZC8DDV9A7B7PBG6K8
c0bbb3c0-7104-4458-9aac-0d27e92ae0a9;7;LGP2D5LW719YE6HML;LGP2D5LW719YE6HML;1997-03-12 20:01:40;151;LGP2D5LW719YE6HML
400937a5-d64d-4991-b050-263bf61caac9;8;YBTPA7T01C3EK28AS;YBTPA7T01C3EK28AS;1990-01-02 07:10:23;365;YBTPA7T01C3EK28AS
0903d687-cbd0-4ec0-8ae0-a832860a9bd9;8;4245N9WF4FCWYBWTM;4245N9WF4FCWYBWTM;1988-12-04 13:09:21;446;4245N9WF4FCWYBWTM
78db39fb-dbc0-4415-9395-90550866b2b9;10;D3YW11KP3VL6U7FF4;D3YW11KP3VL6U7FF4;1997-06-14 20:03:00;364;D3YW11KP3VL6U7FF4
80055a91-b85d-4c97-8355-ca925ddaefc9;6;UEXADLMB9EXHJVKVH;UEXADLMB9EXHJVKVH;2007-07-18 22:13:04;146;UEXADLMB9EXHJVKVH
35c5b8c5-cf2b-472c-b0d7-b0fc657e849b;5;4S2F5C9N446AKF6C8;4S2F5C9N446AKF6C8;1990-07-23 15:27:04;297;4S2F5C9N446AKF6C8
1092262a-643e-4709-b8fe-cc3117e329fe;12;UFHNPJTE1GEUF0ZGY;UFHNPJTE1GEUF0ZGY;2021-09-25 23:15:23;429;UFHNPJTE1GEUF0ZGY
456631dd-6cbe-462e-8950-220276b2a06c;4;N07V593N18SY7KG9J;N07V593N18SY7KG9J;2005-07-21 16:11:13;486;N07V593N18SY7KG9J
bd11bd75-7acd-448f-b916-873ac6902b59;7;MUF8WV9Z6NEWP2F78;MUF8WV9Z6NEWP2F78;1996-10-03 12:22:51;171;MUF8WV9Z6NEWP2F78
a4b76def-be16-4f3a-ab94-74c2812c54cd;14;WPAVYPBT6LSX3V2T1;WPAVYPBT6LSX3V2T1;2010-09-22 21:03:26;189;WPAVYPBT6LSX3V2T1
09d49550-960b-49a5-880b-552d8280f881;6;6V9UGEPC15430AWPH;6V9UGEPC15430AWPH;2003-01-22 16:20:48;245;6V9UGEPC15430AWPH
56956734-4d40-449e-90df-24c959bea124;14;AY5S3CSU99YLD5RZA;AY5S3CSU99YLD5RZA;1997-07-20 09:44:39;161;AY5S3CSU99YLD5RZA
b732f176-7f5b-4750-a73b-95043b2a52f5;10;CC0JDYAL3GY0D9PMD;CC0JDYAL3GY0D9PMD;2001-11-22 11:49:40;475;CC0JDYAL3GY0D9PMD
0469b26c-a4c6-481e-8fde-3e3685e60a40;15;634MF1V91RPAYUT0V;634MF1V91RPAYUT0V;1999-05-22 14:02:12;184;634MF1V91RPAYUT0V
1e7cd8b1-74e6-4407-8d03-17b6536d6eac;10;CGHW8JNW5WU1T4U1L;CGHW8JNW5WU1T4U1L;2006-11-04 16:24:51;261;CGHW8JNW5WU1T4U1L
18872a76-2b99-4068-bfc9-1704db14a4f1;6;4E21YFAW4U92MC0WG;4E21YFAW4U92MC0WG;2003-06-28 12:03:05;233;4E21YFAW4U92MC0WG
28fd98b4-d1c6-4998-b237-2d7750c2ed24;10;BLTKCTSU0VJBRWVPD;BLTKCTSU0VJBRWVPD;1996-10-28 21:36:10;140;BLTKCTSU0VJBRWVPD
f6ed67a6-f65d-48a3-b69c-011c45aed2db;14;T849MEX42V6HXUKZC;T849MEX42V6HXUKZC;1988-04-26 11:01:00;369;T849MEX42V6HXUKZC
e278cbcc-7370-4cc2-8385-555c0d91c263;12;M18LC4TN4H4AA4NDY;M18LC4TN4H4AA4NDY;2014-02-19 06:16:57;337;M18LC4TN4H4AA4NDY
97b017dc-dcef-49d6-889e-c0f1e5a89359;7;MDWSM9UJ1GPJ5A4Y9;MDWSM9UJ1GPJ5A4Y9;2008-04-10 08:49:07;382;MDWSM9UJ1GPJ5A4Y9
2b19446d-e488-4ee9-be68-356dbe65a655;9;478550RZ5BUZXDT5Y;478550RZ5BUZXDT5Y;2009-05-31 21:41:18;155;478550RZ5BUZXDT5Y
0925075c-dc0a-4cb5-b7a9-f45195a06d58;11;ME4GECF701H5B7AZC;ME4GECF701H5B7AZC;1979-05-02 01:17:56;363;ME4GECF701H5B7AZC
f3fb8c38-24c3-48af-9507-bed9c9623e4d;2;E0R7SVKB3T45YMM2L;E0R7SVKB3T45YMM2L;1978-12-14 17:10:02;129;E0R7SVKB3T45YMM2L
aa2d9305-268c-4c76-8ba9-6784eef50e7c;3;2BFNA5XB094DVVMKW;2BFNA5XB094DVVMKW;2003-06-06 19:33:17;398;2BFNA5XB094DVVMKW
6639073f-f19e-49b8-98b5-1683add72c02;13;BGAS5LBU6039BKRTC;BGAS5LBU6039BKRTC;2015-09-20 05:32:46;251;BGAS5LBU6039BKRTC
40623492-9579-4476-b1ce-cce92183f278;15;2VJWNETA6WTWM52TF;2VJWNETA6WTWM52TF;2008-10-11 06:42:34;310;2VJWNETA6WTWM52TF
38f94213-d098-42ef-95d8-240dbc97e7b9;6;GFNGRDH7XCJE0C53C;GFNGRDH7XCJE0C53C;1996-02-07 23:35:03;347;GFNGRDH7XCJE0C53C
bc191316-4a86-4e03-b8f0-e9b7d0037d36;12;C74JHG8R100EVH25U;C74JHG8R100EVH25U;1982-12-30 10:49:41;276;C74JHG8R100EVH25U
da78048e-da6d-4f9d-b6ac-ae35a71ef253;8;HLUMCLNP8JCNVCUYV;HLUMCLNP8JCNVCUYV;2001-07-15 19:08:52;204;HLUMCLNP8JCNVCUYV
76792120-98e7-46fc-aba0-55f4aaf12877;15;5PDPYHNV3X0ADM94C;5PDPYHNV3X0ADM94C;1992-08-05 03:17:10;353;5PDPYHNV3X0ADM94C
b440300a-03db-40b1-a11d-ab4c2d609a1a;12;1PVX7N0W1JBGUCNLM;1PVX7N0W1JBGUCNLM;2007-03-14 17:33:30;303;1PVX7N0W1JBGUCNLM
1026934b-ae18-49d4-b612-269f5455e8e3;7;GTV0LL5M1GNB1EKNK;GTV0LL5M1GNB1EKNK;2013-03-01 14:55:10;407;GTV0LL5M1GNB1EKNK
0efb26f6-2db9-47bf-88c4-4c4fc2a6aec4;9;38USAE0F8GKYYJJZP;38USAE0F8GKYYJJZP;2003-12-30 10:54:34;327;38USAE0F8GKYYJJZP
aadc9ad6-f0a4-4b04-9583-860ef55fbde7;5;33P1LG1ZXF19CTWEX;33P1LG1ZXF19CTWEX;1998-04-18 19:11:02;286;33P1LG1ZXF19CTWEX
95bcf18f-65d1-48da-920a-b0b862eee2b2;3;4L42N77D9B85CUFME;4L42N77D9B85CUFME;2009-04-19 01:42:21;439;4L42N77D9B85CUFME
fb97b078-ad90-4534-83a5-a0cbaff47f7f;7;ULH6JW3L8VGN2NGXB;ULH6JW3L8VGN2NGXB;1980-03-18 07:42:41;129;ULH6JW3L8VGN2NGXB
96218280-cf7e-474f-942f-2d23a147c5a6;4;1CB61T844XW930WA4;1CB61T844XW930WA4;2021-08-16 21:32:38;169;1CB61T844XW930WA4
64e3bae9-7485-4d4f-a98e-e7976c9eb26d;7;9YDFTJ7U2KVRLRKL6;9YDFTJ7U2KVRLRKL6;1986-07-22 17:29:46;281;9YDFTJ7U2KVRLRKL6
5825863f-1a2c-4a30-adf6-36f562654410;7;BJMBG15348JWFA7P8;BJMBG15348JWFA7P8;2008-01-06 16:05:48;229;BJMBG15348JWFA7P8
e9352dc3-1947-4190-9ccd-4a0042a32c48;4;K6LZCAG04SLX9ZMLA;K6LZCAG04SLX9ZMLA;2005-03-28 06:09:47;476;K6LZCAG04SLX9ZMLA
f93987e5-f03d-41a3-b974-fe46da3df8b8;15;0M932SMW5DU81WFCZ;0M932SMW5DU81WFCZ;2018-08-30 17:02:54;219;0M932SMW5DU81WFCZ
8c7a5105-340b-401a-80f5-781a9ba5631d;8;VXATJ4YJ6YZ6WHDSV;VXATJ4YJ6YZ6WHDSV;2019-09-26 03:47:52;447;VXATJ4YJ6YZ6WHDSV
a2719230-9fce-44a6-a353-a7f2674f1f64;12;5ANE0Z6T05KJ7UEEY;5ANE0Z6T05KJ7UEEY;2013-03-27 00:46:10;475;5ANE0Z6T05KJ7UEEY
c6cc924f-8939-4486-a077-77417d170c82;15;VA2N4SV570HMDW58X;VA2N4SV570HMDW58X;2018-06-10 20:52:37;297;VA2N4SV570HMDW58X
