c808d834-98a3-4bd5-8018-702eb6ff002c;92183896;—9098 763;2023-09-20 12:21:18;52676264888;WFLYAHMW4W8J42X80
21d41102-67bc-4668-adef-2ddd3c30cbbb;8804700;005CD7 57;2008-07-04 21:35:52;93781767757;FAK8KXKT4BKX60CJ4
5777aeda-3d41-43a6-9cbb-2f81ce479e66;30588893;”–3480 134;2018-02-09 03:45:28;52938798211;MPJSFGHW0LZXZU837
21f106a6-b8c7-4310-8e08-07a0d358141c;48128436;007T890 16;2020-08-14 21:54:48;16194771922;C40XKBSW03JP3R25C
5a2bf36d-7e98-42b9-b764-f22cc6cde8bc;62237973;Œ341ÕŒ 72;2022-05-05 06:37:54;53718332602;7NGXNC9K6HHDN7A59
080e0216-2c1e-4c28-8171-4f89e7bdce38;68982501;–5431 178;2019-06-08 20:43:01;32437767007;2WBC4LLH5LLDD16KW
f052f228-bed0-47ab-94ac-18ae6da5f1b8;40884882;K’223 29;2013-10-21 22:01:14;71152154811;25TKVR6C5APUTFULW
fde6ced0-30a5-44c1-ba84-a870a6f2078f;14963610;”B668 68;2021-04-09 19:50:24;44877859647;FE5RE3L73WU1AF97H
d50409f0-1643-4eb7-a606-ca717bb5d071;65186593;000D826 85;2023-01-04 17:38:56;30760098320;BSCBZ11Z5SH8758EK
b862616a-aeb1-4c8d-97ca-68bee2ef7ade;51510904;’6880 13;2021-02-16 15:23:36;59145929050;06CCPBBE3RHA4SV4Z
110f05fa-c2b6-4a71-acdf-6cd55af2e153;68829739;8669KÕ 88;2006-11-10 15:57:48;79196475616;KJE0N6YE7KCK0T8EZ
ee9c60ee-3baf-40f2-99b6-e68ea150a3a1;8514425;“E1455 22;1996-09-12 17:51:03;61281227045;NDS64AEX02CFKXC6B
79600b80-8993-4626-8812-385664e1e6ba;58423755;KE7587 75;2023-07-08 11:57:01;43344477778;9E61V0Y37F1YTFFHU
be1bba01-67e9-4882-a4fc-242dad8d1dce;13111288;M2332 21;2004-10-27 07:21:31;17137280212;YERBUCM01EJN7PXBJ
633e363d-e3c7-4950-9e96-3ade3090f526;24384666;6601B” 27;2003-04-16 10:59:05;25695116650;2MZ4W7G4XN63Y7EK5
0e10c0bd-5f65-496d-9f84-bd42e000b400;54000882;—Œ719 85;2023-01-24 00:11:13;28264799667;G66MS2UG22N7SFNH7
7e68feba-386e-4b89-b12c-3c1b8460e3a4;97648207;5140BŒ 150;2013-02-04 23:21:07;47411023422;LLWKW08975WWX3D0R
9b42c753-c515-4419-9392-1d6f1ffae4c0;38463119;K”591 174;2019-02-26 07:56:19;67085271771;S9KU306S619LXXUA8
b3109e43-90d4-43be-84ab-44b29328e251;29588317;7273ŒA 96;2023-03-25 08:53:12;50365821801;0R4S31RH2HJHLWCUJ
7ce878d5-984c-465c-b87a-1d21c8742cbc;42410292;004D635 61;2023-01-26 05:06:49;27017943830;64GC2ZY6970X8Z9T5
1b486b4c-fded-4a38-bc17-a47585417d05;28938671;–Õ308 178;2020-01-19 10:58:27;41147931305;7SVWSAY30Y38H9GMF
c8cb55a5-7c72-4891-aa8e-ecd2de08ebbb;22363774;A”8915 102;2017-09-06 02:10:52;80701795428;TTE4BVN2X7GD3M477
ebe9776b-d216-4cce-9b39-3d5e32829af6;41501045;’417K” 750;2019-09-12 10:17:42;14801106989;946EREBL5VD3G71KG
90a6d123-e76a-4645-ada1-eea7e959210d;26735271;B“6092 99;2016-01-11 00:59:15;67173781154;U3YVVNMS0DT6AHV0T
c3916ae3-8de7-4bfb-bde8-4842dad78499;69656428;E”673 07;2023-01-29 14:50:41;10126878556;W6KAGM5F0VHKHMHKH
31d7e1c2-badc-4c9f-b2dd-960915a67c83;72120218;”624K” 32;2014-03-27 20:15:36;89660727796;5XB33M0J9SF9E2X0X
cd443e51-3b77-4d34-9b7d-b15291b2f3d1;29319330;A4960 85;1990-02-18 21:26:43;76417048191;HHNKRU3E24TJKGBHN
8ae83510-af8b-4d1e-a6ef-625f9d6d8a04;80150622;003D488 61;2012-04-08 22:53:58;57020604363;E1HW3L5B1WKX5AKR5
6b6d5cac-0c33-4fee-baf4-a2b209b959d5;17976021;’E2866 84;2018-01-16 10:25:41;24082804216;S56VZTYJ5FGME6VVZ
1738e421-042d-449b-93f4-cac3abd5c17a;42836303;Œ046“’ 163;2022-11-12 04:04:04;52469113943;956D3NGL6M4SYPEDK
d7469011-5882-4363-bcc0-e8f1c7cf62d3;92149320;–726MÕ 85;2013-11-24 01:33:56;64409646919;D0PP1X8YXLYPNBNV8
077a3b92-bfa2-454d-8b86-c2c2d5132356;98860720;K198–K 178;2015-08-25 16:46:31;21937062265;JAZGVL0J8C987RVJ9
553f8a2b-1fdd-4f00-9d41-f9617f1f53e0;26593264;005D980 196;2011-05-11 07:50:47;46892669047;N4MB75HE1PU93NJ7S
805474ae-2676-4697-aea7-655410afb29c;20206530;8809”’ 25;2015-12-16 10:50:37;87217871068;4KHXW0349276HPVKX
8eddda4d-600c-435e-91cf-e293991a42bb;95549173;M747M– 86;2021-10-02 10:57:18;99241855764;JYZZ6XHW84YB4SZBR
c24514bb-3bd9-4412-b0c9-b98a606c6e0a;79531328;M—047 24;2013-03-23 05:35:53;49119312724;5J8VYKBF1W3KFWBB7
606963e0-1c15-4662-88c9-ea5936e90383;18632066;3701EÕ 85;2023-01-30 06:43:39;33948439445;VAP7A97U341YKRE01
a173a682-3086-4b51-a9d8-5fdb52c84859;72514842;006D820 87;2023-02-01 00:33:19;45762866638;0VV2A5JH7Z0VHETRN
8d6a0234-04a1-490f-b56c-0b84b48afe81;4856675;–9794 85;2013-01-25 03:14:16;28091245070;7ESWBJ1B82S25FHEL
2a3ba0e4-01f2-43b2-a859-a1547e112ecd;62234345;’7491 50;2015-10-06 03:43:12;44415338445;PJ9SPWLT5943FDMCV
bf4225f0-7311-435a-8f33-dabec33e71aa;87193352;––688 142;2009-08-18 02:46:49;81574818814;1BGJ90FM7GFV2UT2C
34562455-46a3-40ef-bc6c-b55a1fa647f5;47836777;2520’— 716;2019-04-16 03:33:43;22350531405;9D88CMF223209LE45
fb4217aa-8831-405f-aef5-d721b1f5489d;20673369;—7628 96;2022-05-12 04:17:51;12695703833;MJEFK0S2XRAXFM8GC
a56940de-9fe6-496a-9698-251e57817e09;69241058;5127—Œ 09;2020-07-23 17:01:31;76698045407;E735WT732N9SH7RMB
3c5b8eed-9414-4c4b-baf9-549b2939ee36;74060614;E868—Õ 124;2020-08-30 06:30:44;18023834055;4A6RUBAL4THAFLD17
6614b869-be1b-42bc-87db-73f7767a4991;93439745;K0044 30;2002-10-20 11:23:37;78882663810;GBGGZ13ZXZ40JM26X
41b3f717-7285-4a1b-9685-a9f5ea77dca7;35184189;4347’’ 198;2020-11-11 19:42:28;68037013930;GGXFZAH02H65ELBAE
c97a028a-b04d-49a1-99d3-21689b0b4cac;91891291;009CD9 53;2023-09-20 06:05:05;70114425836;F5ANRHHE0E2TX0XWD
3f03e5ff-bd72-4c8c-a116-3bc790c4f0ee;97658981;—2825 46;2005-09-01 19:49:04;57991559129;SBJKV0XC8ABVMH1SL
e86ca8cb-753b-4217-90ed-61ab14e0aa6f;15444497;E829K— 136;2018-12-08 02:41:01;98228355670;JM699Z3B6HZ2Y9RA8
89a327c6-a663-42aa-a1b9-c1368e32305a;4234110;008CD5 03;1995-11-28 09:35:09;16947281130;LLYZMPB2XUCP2A6DW
71ce3d7d-58d4-4e92-a7e1-c96fbf2b2fbd;16445670;B5434 90;2015-03-07 11:50:26;91102331832;2G8TG0E28CVX69XAW
64d35d01-6193-4c50-996c-704a3ae0d7be;35890045;—’559 777;2020-08-10 18:18:55;41147931305;29VH89JMXZLC3WPFJ
e5d1f066-58be-4058-ae46-5a08ac63fb6f;9119547;8604B— 52;2006-03-08 11:20:12;58938400423;8BY9F8SF354J447MG
2abda372-d4be-489e-8c39-17dd337e2e9c;47568888;2429Õ” 70;2015-08-03 21:24:51;62572354182;SEED9KKL9W7ZGZU1B
1c36d471-6094-44fa-b338-18d4a5dfd2b6;93197048;B255M– 67;2014-10-09 09:36:04;35061330216;HCCXC4665LE2ESSHX
17ea7c38-c274-4f8b-a018-f6370efffef4;41268412;M3055 23;2022-10-10 14:07:22;25026941309;8EME0ER33WCT0G44S
3a8323a1-dfad-4494-89b6-778f307cff39;87531296;”0593 32;2019-09-20 03:21:17;82235385754;L57AE2R91R7PDXGNW
13b49c04-4e74-4bdd-8850-7766d0645ddb;83726179;A065EA 20;2006-08-19 06:35:49;38460970730;FAJ25JXM4K9AEBR15
b3dbd5ea-0a19-423e-af65-ac1a8d5ffc00;76435807;’9750 63;2021-12-14 23:58:54;42256122306;U33S1BDNX6VBKLRVY
7682f3e9-36e3-466a-9d2e-0b058e058733;23273142;000CD2 13;2022-07-31 02:11:49;70559552014;B6R03WNK2XTT2N5A7
1708a8e0-b5f7-484f-908a-465ff8dcb83f;83838546;ME6199 86;2002-03-02 01:47:38;70559552014;DP7UEVD29X2F6B6ZX
dbe84cfe-cc82-4769-aed5-f2e23ab7d246;28508188;—028’’ 44;2018-07-14 13:20:42;62837304065;UZSN462V5X8YDES8H
9a1de4fa-f26c-42dd-a133-e023e3a8258c;61115065;M4622 94;2022-02-14 09:35:37;39793582782;GYEE8HZ6075RU9BVA
1adb7cd6-786c-4823-9292-550b6ddf04f2;9529178;“—8290 85;2000-09-17 10:48:38;62403020211;B5R4DZ9P197GP1KLW
ef8989d2-9c51-4882-a359-de951673fdfc;30724714;M7779 190;2007-02-12 18:42:58;80776021346;LKUB0PBV1CL7D8S7J
4562007a-2ae2-4b60-97ed-8cf01bc381de;9908946;0272EK 37;2014-04-17 06:52:00;14728216458;3DUVTSK38ZLENVM1S
b427b1c7-a2e6-4ef3-8b77-f4ca3afb3b8c;92367780;K034”K 59;2013-03-15 18:21:45;67752779540;WWK5SZ8B7X15AYAUB
331f6c97-9e27-4b57-b530-5862d67188e3;19762340;006CD8 84;2022-01-10 02:08:00;62572354182;843SYP1E5WDG8APWM
a9a58ffe-5234-45d8-a576-051cfe04f14d;59631474;AK6888 65;2004-12-13 01:48:51;82917660416;J8GHH3EH3L61K660R
9843f710-5199-4278-85fc-ce7295359947;78528988;M–0155 61;2021-08-01 06:38:49;56077753376;YHUG926U6S71SZUVK
82a3c23a-03c9-4e4c-8b8c-022850216142;32414774;Õ“0798 174;2023-01-22 04:46:41;16513252247;4LG4DWA79LNVW1JDP
6e38c95d-815f-4a20-a1f8-5d41fe4230d0;2812266;8500–M 46;2021-04-08 05:31:17;28041191153;CEEBM27F20AD1JF3J
a6e0ec35-593d-41ed-b84f-6176a4314b4f;63309830;E“0104 134;2023-08-14 07:48:29;56588318685;DK23TKD95JCAVBUEJ
0d23fc64-edc3-4abb-bdaa-52b7f2414fd9;72495873;“’449 150;2022-12-08 16:10:04;44353780978;2A6WBSWZ9AUHBHNEY
5ae76725-cc93-4f23-a224-b9160dd25346;45794384;M0006 30;2001-12-30 06:56:44;57153019935;P28ZUM441EYV92VXU
b8332b03-12e0-4717-be39-ae6d12f58032;9243430;AE2583 53;2023-01-09 13:48:42;53308521491;TR56ZB1087MXXGNBN
cb5e4962-e526-4be5-bed6-e38009e118aa;51555320;005T601 77;2010-12-22 07:14:04;58864526215;C6XP9S4S2TAM9E4BE
c54a7396-bd29-4cdd-96f5-2f9d8e3ff116;91958384;““944 113;2023-02-25 16:54:09;61281227045;5513NWTE6J1E9482K
b99c604c-01b5-43c2-b63b-229f7e7879a5;74257307;—3462 56;2010-02-16 01:46:39;92561593924;KPSW9WNDX1CUDGM81
16d9b66d-abab-4603-bb33-9b9bf9ad7026;50345358;A0622 75;2009-04-24 12:03:04;92522720949;MDGGU51U90T6T4SA7
51a614a3-7433-450a-8865-a9db104b350e;16901222;007CD2 89;2023-01-04 16:39:50;37839453829;9K0PS7WB6ZCTUMPW2
6fb093b3-a63d-4262-a4f6-10d1a76a45bf;60109575;E196AK 44;2023-02-04 08:24:32;92662286838;TCWRVP098PXKLSMBU
1e660570-3efc-46da-9f25-1e16a39c7311;23271130;006T510 154;2022-01-17 12:13:01;63636827571;NVMDA7Y904KPGV6R2
d6e2a529-2538-44a5-bd81-b09a15ea6828;77115625;001T756 05;2022-01-26 06:55:33;66169080186;J0TCF86BXBZDLH09Y
447c557e-fd5c-4f55-8c8c-300aed714f5a;69762187;KM395 88;2021-02-06 18:40:15;29843055803;27B0TSJ7X9J4U5W5F
d3790f0c-d925-4495-9033-80150715f31e;56142865;”B579 92;2014-10-10 17:59:03;40377426181;E58P1TU28FSZ38E7C
ef4cd5f1-1121-4391-8a58-9d4c2148bc62;51078941;M”905 06;2021-12-14 07:24:42;36424006495;GVNGVPND0458TZHBB
29833f64-8eba-4857-be58-d19189443ab1;73350556;4737“B 178;2010-01-17 15:13:47;50365821801;66HWDLHL5E9P6CTWG
4d61d3e9-6b83-4c6d-84ba-bb5d9d96ee65;26589477;7227“E 06;2021-02-09 02:32:27;39897200805;3D6P047509GB7DG00
1f6509e5-5ebe-4ca7-bcc1-e1d7751fb16d;84067118;M5992 23;2020-03-08 06:52:12;61849052997;UJMD8K2L2XMLYHGS8
9a72bff9-28a4-45f4-8181-775c6abc336c;19005149;009T296 74;2018-07-29 03:26:40;16796469337;2YHXZYYB1050FP5FU
6beb9d06-3edd-4e63-a092-f4799f809d04;67753152;001CD1 44;2021-12-31 17:14:46;14704463518;30Z5KTPA4FZMRKKFW
cf3b9b8f-487f-484e-99d3-8b0c8d43e9e5;33310510;”’1896 24;2002-07-09 19:33:17;53877768940;081ZFG3P8GLUAJ7L1
ad658ae9-e772-43ed-88b3-e7dc1154dca9;6457721;009CD3 78;2023-03-08 21:02:49;15041400970;X37HEBBL5KTT4CCUW
87e85d93-d6d6-4c16-831c-f3572efd4d9c;12108629;–2220 25;2020-07-05 16:12:27;30160057881;1WZZ64TT61HFXK2YB
e1c11f66-ea70-4a2d-b1b8-ac0924769440;99482314;—0253 42;2015-09-26 22:15:03;61301806828;1BL8AVDK13F4KH557
9c6fec85-d6f3-421f-adea-ac9a7bbd239a;94361343;KM9199 81;2017-01-18 14:21:19;12015884200;9SSWVALY3ZFDNWKKU
a4b980cb-e0bf-4681-a760-78997a9c27f6;8211083;6480K– 35;2015-05-23 11:45:32;42321432446;BD6TMZVT45US86L52
e9aa3380-2f33-411c-816e-19ccc4a3e771;60568491;6431—“ 53;2006-07-05 23:24:12;77532450506;EX050ULA5L06FT8KJ
8cfa86ae-ab6c-4920-967d-73ddd82e7a3e;45842810;BK334 29;2022-10-17 08:04:58;96330188084;BJ2K8BCY7YBC214AW
b872d81b-410c-4c47-bbbb-ba70b1d0d76a;53762309;3063B— 777;2004-06-19 01:22:42;82874830783;B8ZFZRWX39EV8GYUJ
d9ee887a-9a39-4da6-bf52-d6dcb6db2e0e;73014653;003CD5 09;2021-01-04 08:34:50;82837548143;U3W5VMSR66AD9VNLM
02936c24-4fb4-4abd-938b-06f465a3cd9f;4937228;000T198 42;2021-10-19 15:10:31;22286399374;Y0C52GH60J233KP2V
611723b7-084e-401a-ac91-bf1239f2789b;43373217;–9353 42;2011-01-09 06:02:36;36513587416;6MWUN9SD9J51XJM2J
181cc2df-b0e0-4d2b-a129-a834758499aa;51805376;MÕ7036 124;2018-11-15 12:22:59;70452122342;BFFGT62J1L0A25N71
5f65e10a-e7dd-412d-af01-fad0a5e492d0;90956298;“”935 01;1995-11-23 14:33:11;71485402670;XB6A2YCP5NKE7UZL6
90086547-e8f8-4125-aa2c-670a3c7f6760;66188538;—B6550 82;2012-07-12 20:37:54;88961132057;KNY7W2663H5Y79FD2
8bd52bf4-0b7a-42e6-8fcf-0ed3a055c4b1;42344183;’Õ6498 44;2008-12-01 00:17:15;81442672040;Z0DDHS3E37N4MM4YZ
1db1942c-2abe-42b1-9191-6d3414958bb9;6717080;K5526 83;2023-01-23 11:59:59;24859320537;LH54J01V0S30E99BZ
40a7efb0-7a37-4697-8691-156f48812e95;6655653;7929E— 116;2023-01-16 22:16:31;84553426909;WBF8PM5DXKDW1DB9X
b897e00a-8b0b-43db-acd2-ce33d84c9c7c;64564756;007T456 142;2001-06-06 11:31:31;26077199126;CDPA04U06Z86MD1H1
4fa5fdaf-612f-44be-8a68-9659767758aa;4684272;–687K“ 53;1991-11-22 22:59:58;37962843207;2J7ALJ3H6P0J6NEEN
4845c843-c43f-41e5-8971-7ac098699e17;65931492;“3495 121;2018-11-25 20:04:53;28554474458;3U8VZSEH0A1VLNH9Z
f42a7f76-7f0b-463f-a4f1-14f3317c9f86;62462175;MM5549 74;1998-11-20 17:53:41;52938798211;HWHCYEPF4UXC5LM1E
c53556ad-a22e-4df7-99ca-b7781887494f;24154355;–249–M 66;2004-12-09 10:17:05;70406965447;DAMEP7BN418SRNGY1
8667c94e-2271-4428-b1ee-adb43675a8ff;38641388;5553Õ— 18;2023-01-02 13:57:12;77935813008;JSZKVZ4X9CCPGA413
e3e95b67-e962-4279-89e7-d0d200665b46;86724323;Õ’3924 13;2022-01-18 11:46:36;16947281130;UBC31TW89M8VPP9TD
848b1e4c-b1ba-4093-b0c1-23c7cc06af1d;90173666;—Œ2584 08;2023-01-13 01:56:49;50365821801;BU2RM8269MCY201JN
dc98756c-91e8-4aae-8911-e1bb1585536d;31781239;B566”B 51;2021-01-08 11:25:39;88030905185;Y7W6UA1Z3TEPUU7UD
1c55bae4-2d7c-4170-8ba6-c995d5367978;46706080;—“1798 80;2017-02-13 00:14:52;56077753376;EF1TUKC062MJKV8WC
d2a95fb6-faa5-4116-be20-122a8bd7a3d1;67629286;E“220 13;1992-11-26 03:15:56;10733391781;4P0R0GEY2DXCPJUEG
435588ad-321b-4d19-947f-aa3e34b6549d;96138358;E618”“ 54;2023-01-01 06:13:26;37962843207;41CVGXPR29Z044NGJ
e6493ca1-69c6-4238-9d3a-e6c821f03bb4;17769292;“0387 159;2023-03-05 23:37:22;26077199126;6RZEVS2N66ZUJ67BR
438e8fad-9e85-457c-bf3a-b870d159381a;24763288;000CD6 25;1997-04-17 15:53:23;26178994520;8HT5MVH20G8EB4HB0
d6027d61-2159-45b5-a849-71e675918f42;58850514;E688—“ 53;2009-06-19 01:29:49;44735869427;V23480WB8NBYLJV9C
9be30458-b552-42aa-9c82-706c7c3f1c93;66546711;Œ–5045 82;2019-07-10 20:17:13;32331566730;J0L8WXDT9C4VV72P1
cd76806f-e51a-4ac6-a418-e85b038d2355;9296569;—Õ687 716;1993-07-05 16:36:48;82040602456;7APGUSZG2PEFX2HP4
0e480e85-f6d5-44c6-a1e3-0a254ccbfc86;3763775;’E613 08;2023-01-09 22:24:02;41147931305;K0XXGV1B00NDRXRFH
988ed3e1-deee-42ad-b9fa-0287d36d4087;72605169;7085—’ 26;2014-05-26 22:33:01;52162966739;KTNUA0PW88BYBC56M
5f534cad-9759-4424-8497-5871740839d4;3237400;“994“E 57;2023-04-18 22:40:55;14702208159;VET03YAX3KV8M39XE
28804193-80f5-4187-8c21-3e26ad783cef;37128473;3860M“ 77;2023-01-01 07:32:52;98204686675;NM24HYGJ0PDHR91DY
e2436367-3dda-46d8-8857-ff3f8cf637f3;23746751;’2771 57;2019-10-26 00:46:40;23957835600;3G5UFB311822RBEVH
44ec8049-768a-4e68-ba07-a24b838ff0cc;41508128;002D986 13;2023-02-05 14:26:39;19362382150;367Z0M8V9B32NDJJ3
35ad6f00-72bc-4bd2-9600-258cece2ec4f;3814375;M–245 19;1984-04-13 02:41:52;26866269084;9PGGKZC12DR2WZUA2
9f540fab-ba25-4ed2-9a57-6e98c60722af;40429234;002CD5 66;2018-01-25 12:42:17;58938400423;7626MECY5Z2N81ZCA
bf6d136f-7ce2-460c-94f3-be0e3f9b1c2f;97863388;004T006 69;2020-01-14 08:15:08;27644991066;JK8T967V39CAPXSNT
bd5a4f47-8209-4c31-ab28-2f80e7e82bfe;38442762;B492ŒE 44;2016-12-13 01:22:32;46654806935;0SMBVABU22U4SBNY9
1e7fb49f-001b-4e20-a7c9-8edd95d0b4f2;75834841;M359ÕŒ 16;2022-02-17 03:44:19;65573200054;93954XX24CS2G7W53
59b6884a-5e86-49bd-9a6d-be83072d91bc;33261723;M8870 69;2006-12-14 00:20:04;72020806049;7DNAVY8G8UHND8KX2
2a544d8a-9ebe-4ef5-8937-275d434f6301;54498951;M040—– 47;2022-01-25 00:15:21;89841430554;9670F10Y312L7DNVK
71ebe28e-2f76-46e1-b1a8-b30081aaa18f;66048784;E439EM 173;1999-09-08 19:27:07;81895394368;PBY8D55F9D1ASM00U
eecbe9de-c9cb-4d21-a305-9cac40bb3bd3;84982435;002D789 11;2008-08-09 13:13:25;83844651197;YGDH2U8D4K98GAUZE
fa31b1a9-3489-4165-aee2-25ac73d75cf4;98378559;–0318 96;2017-08-31 15:54:08;61881013230;VWYE7MJM7XYHTSM25
1a3274b1-5c8f-47a3-8aae-fc71ad7826be;58780458;2945—’ 44;2022-08-20 16:59:10;11712157159;TX5R1BD85JNM9MLP2
78c57443-cf5a-493b-8b95-5671fa2cad9d;16527230;“K997 09;2023-07-14 13:35:25;37699524706;EFLXBSHE3F5DFWAK4
4dd2b1ec-2005-4db8-81ec-13599d713828;16637466;9225Œ— 799;2022-09-03 10:38:51;36058395835;YZG755319RKN91GJH
31dd03a0-3ebc-4cd5-bc98-17253260328d;8400168;E353AÕ 69;2021-07-22 00:39:34;46720339638;NHD2P8FR4U95478WR
31ef651d-9689-4750-b645-9e63c4a9e5f7;21690799;004CD5 88;2009-04-22 20:31:42;66363675184;875Y0W3L6EJA8Y1FC
b2bdadf1-0cb8-4586-b7e7-66a1ad721587;88620509;BŒ031 62;2022-12-05 09:33:43;64730666581;1NRHS4C53ZMCSKCVP
12d8967a-f7e7-4cb7-af01-74f07f3f44eb;2008415;M699AK 80;2005-08-10 03:14:00;58058165778;VMRKMHXY6ZR8RGW99
4c06fc05-b77f-4eee-819e-34d43be3a043;78970673;BK7779 98;2021-01-02 11:49:14;45497856768;GHK2E5SW908WK04CR
ae146a1d-993a-49c5-a9af-270c9880c932;8410311;Œ1369 78;2022-11-10 07:56:39;83456169779;1ZEE6NKT6EYP1YX47
e0419e53-f207-472e-a560-a13195cb1fd1;49995416;006T400 94;2015-10-21 09:54:21;47411023422;NR0PPHLD1FL09NM9H
dcf35965-f3ee-49a2-8624-2f3eda495b4b;7797795;E6933 93;1984-01-29 21:00:45;98166531702;91B7ZPFP7TU3RV1FF
e4759e57-3e5d-4c9a-aa69-e8ce1de1e396;54997532;3640KŒ 56;2021-09-28 16:21:27;45065458359;NX4MN17X2UP55A9UG
45426230-a6ce-4480-9a45-a33f411794c7;64374326;E620M’ 59;2022-04-11 04:57:48;82864866651;FATGAUZKX71639PRA
b7049347-dfb0-45a9-afa4-846ec62580e5;92459850;002T573 777;1999-12-12 11:21:37;22350531405;ET0NH1VD1E6KFU2TJ
7c2a0e4d-f528-495b-a4e8-c17e322f5389;60761103;–A537 89;2022-04-09 15:11:14;90822518535;K0RV8VJU7N8J7ZHZW
52fe91e3-fc42-43da-8664-52398f35b23f;23362719;Œ959Õ– 186;2012-09-26 00:21:36;86885201952;M4NSL1HZ0LRP4TXHJ
03f5f1d1-d59d-451c-81a8-4835ce13ea62;6621153;003T767 177;2020-04-27 22:27:33;83046888699;AT9VEABU0MHKPBDF5
ba14fd75-2a0d-467f-b2a6-dc9f8c50a6d0;67524958;”B0613 73;2015-02-16 06:11:57;71485402670;9AJC3LY28JY623KZK
5de6ca02-3fab-4c49-8525-91940e622915;25936395;KA5624 142;2013-04-08 06:45:14;69822123935;SSSK3DTK9HWBEK6RW
334e92b5-5ada-43d1-870a-d0f00ceba487;38713100;008D671 57;2023-02-22 17:33:56;48989860934;U9A21SAKX9M5JYMDD
bff14b55-9c0c-4eed-b813-1450db3fc0df;90923433;ME8250 80;2023-02-23 02:46:06;83351571556;9AXFXE0V19E83R7TU
97f96c39-fa04-40ee-aaee-1d2bdfb80dcd;70242757;M035E“ 163;2022-07-06 21:27:37;18512214175;5LL4LAZD13GA4MRME
1224b546-cd5f-4284-91d3-97d6d11bee96;88024128;–A8141 29;2018-06-09 23:20:23;37699524706;ZHJBUT6C2GNEBG550
fd159e42-551e-4cd0-954a-24b027975e95;86815191;M971MM 82;2022-06-11 07:26:11;61855695857;P1A444039PA0FC1B8
76ae1a62-e3fc-406c-832a-aeb2a5fe5fbe;61194029;000T007 123;2022-03-22 22:11:02;96774831585;296D0H346FVG1T36G
7cce207f-fc53-4489-b8b8-e19d11fa9917;75233378;Œ0271 65;2017-05-17 01:01:49;55828922425;ZV3KT1Y01BCJEPV2G
c67ebf39-8151-4245-9646-f07e33eeda2e;96154263;BE2536 13;2010-11-21 12:52:38;95610624087;CKMULE562CTXJG281
