57b42334-2144-47f4-9bc8-3b79129f9437;15;06CCPBBE3RHA4SV4Z;06CCPBBE3RHA4SV4Z;2020-04-05 20:07:49;06CCPBBE3RHA4SV4Z;320
b002d46d-d65b-42ca-955d-748b376217b5;13;KJE0N6YE7KCK0T8EZ;KJE0N6YE7KCK0T8EZ;2002-09-25 06:25:17;KJE0N6YE7KCK0T8EZ;471
493cdae8-0c6b-4f20-8093-70c0cd757b93;2;NDS64AEX02CFKXC6B;NDS64AEX02CFKXC6B;1990-05-29 04:19:15;NDS64AEX02CFKXC6B;463
78a1aaf0-2c5c-466a-9133-cd1310c8054e;10;9E61V0Y37F1YTFFHU;9E61V0Y37F1YTFFHU;2008-02-18 17:39:23;9E61V0Y37F1YTFFHU;129
14c3e779-dcb3-4668-b8aa-9a7d6e4f4e8b;6;YERBUCM01EJN7PXBJ;YERBUCM01EJN7PXBJ;2002-01-31 12:58:44;YERBUCM01EJN7PXBJ;252
8fef1f61-669e-4cf7-b0fe-30901b3b8636;12;2MZ4W7G4XN63Y7EK5;2MZ4W7G4XN63Y7EK5;2002-05-20 04:42:14;2MZ4W7G4XN63Y7EK5;400
300dd2dc-a79e-4514-b3e0-5a352257362d;14;G66MS2UG22N7SFNH7;G66MS2UG22N7SFNH7;2023-01-11 03:52:30;G66MS2UG22N7SFNH7;337
e6605cb4-7f62-4629-9b85-eab9ead16159;4;LLWKW08975WWX3D0R;LLWKW08975WWX3D0R;2000-11-16 03:02:36;LLWKW08975WWX3D0R;442
bcabfa8e-200b-4eb5-8449-dc47c663398d;2;S9KU306S619LXXUA8;S9KU306S619LXXUA8;2014-05-15 16:00:15;S9KU306S619LXXUA8;283
585e0652-f7b8-4433-ba73-0e59589994ba;2;0R4S31RH2HJHLWCUJ;0R4S31RH2HJHLWCUJ;2023-01-16 14:05:19;0R4S31RH2HJHLWCUJ;115
0123944b-f739-410c-b874-852b890cc07e;7;64GC2ZY6970X8Z9T5;64GC2ZY6970X8Z9T5;2023-01-11 15:09:24;64GC2ZY6970X8Z9T5;289
dbc6e5bd-0c46-4b19-9725-86221c1b36f0;4;7SVWSAY30Y38H9GMF;7SVWSAY30Y38H9GMF;2019-07-16 03:01:30;7SVWSAY30Y38H9GMF;171
4bcfc14c-3b25-44e8-b720-3230dc1e06c8;10;TTE4BVN2X7GD3M477;TTE4BVN2X7GD3M477;2017-02-16 08:38:41;TTE4BVN2X7GD3M477;343
0872d2cf-0284-4f8c-b7f3-f36ab076db5c;15;946EREBL5VD3G71KG;946EREBL5VD3G71KG;2019-06-11 08:18:30;946EREBL5VD3G71KG;212
a5a174a5-b0cd-4651-88ea-3c6ae5c7d80e;9;U3YVVNMS0DT6AHV0T;U3YVVNMS0DT6AHV0T;2015-02-05 15:29:13;U3YVVNMS0DT6AHV0T;376
d29d41df-f52e-4a79-a967-35e394117869;13;W6KAGM5F0VHKHMHKH;W6KAGM5F0VHKHMHKH;2023-01-04 13:06:51;W6KAGM5F0VHKHMHKH;200
aa4ec882-d7a9-4789-81d9-5beb58b8dc35;7;5XB33M0J9SF9E2X0X;5XB33M0J9SF9E2X0X;2013-07-14 19:44:09;5XB33M0J9SF9E2X0X;478
143c4e96-edfe-4b57-aa16-7477f8b8bfe4;12;HHNKRU3E24TJKGBHN;HHNKRU3E24TJKGBHN;1989-07-06 00:11:09;HHNKRU3E24TJKGBHN;482
4635e14f-eefd-4115-b99e-e100a8215c0e;7;E1HW3L5B1WKX5AKR5;E1HW3L5B1WKX5AKR5;2007-05-18 14:29:00;E1HW3L5B1WKX5AKR5;390
068bcc50-860c-42da-889d-c8c89b51b258;4;S56VZTYJ5FGME6VVZ;S56VZTYJ5FGME6VVZ;2018-01-05 07:59:53;S56VZTYJ5FGME6VVZ;381
309b69f6-9fe1-41d1-88d9-36717d3d895d;4;956D3NGL6M4SYPEDK;956D3NGL6M4SYPEDK;2022-05-28 00:23:28;956D3NGL6M4SYPEDK;138
1bf8ae0e-34f8-4101-83c4-8205691c541f;8;D0PP1X8YXLYPNBNV8;D0PP1X8YXLYPNBNV8;2012-07-23 17:49:31;D0PP1X8YXLYPNBNV8;109
6be1a777-8022-44bb-95c4-0f82066c0761;4;JAZGVL0J8C987RVJ9;JAZGVL0J8C987RVJ9;2015-07-07 03:40:20;JAZGVL0J8C987RVJ9;220
7c16b374-af68-4342-aa90-46face9e2141;13;N4MB75HE1PU93NJ7S;N4MB75HE1PU93NJ7S;2011-03-22 12:59:39;N4MB75HE1PU93NJ7S;208
44683214-2e9a-4881-9cd7-7312705db333;15;4KHXW0349276HPVKX;4KHXW0349276HPVKX;2015-12-14 17:11:27;4KHXW0349276HPVKX;396
c0fb8fc9-f532-48a7-8b5e-7c32b8ccb919;8;JYZZ6XHW84YB4SZBR;JYZZ6XHW84YB4SZBR;2018-10-16 07:21:58;JYZZ6XHW84YB4SZBR;242
41c15df7-f808-4132-b15c-3badd38401c9;13;5J8VYKBF1W3KFWBB7;5J8VYKBF1W3KFWBB7;2010-09-29 18:52:53;5J8VYKBF1W3KFWBB7;195
44350e73-fd5b-45b4-bba0-2634ecd7eee4;13;VAP7A97U341YKRE01;VAP7A97U341YKRE01;2022-03-29 23:12:16;VAP7A97U341YKRE01;316
e9a37155-e4c1-4d1a-ad20-00c51487a6f7;15;0VV2A5JH7Z0VHETRN;0VV2A5JH7Z0VHETRN;2021-06-23 21:43:18;0VV2A5JH7Z0VHETRN;330
2b144327-9ae7-4e32-a6ca-b1bea40d7e69;14;7ESWBJ1B82S25FHEL;7ESWBJ1B82S25FHEL;2008-01-03 02:51:19;7ESWBJ1B82S25FHEL;342
df775c19-753a-4475-87cf-bf20ee1c542b;8;PJ9SPWLT5943FDMCV;PJ9SPWLT5943FDMCV;2015-06-20 17:08:26;PJ9SPWLT5943FDMCV;131
82d14aac-b993-4891-a96b-7c477b27adf9;15;1BGJ90FM7GFV2UT2C;1BGJ90FM7GFV2UT2C;2008-06-24 04:43:45;1BGJ90FM7GFV2UT2C;373
b17a2fee-a071-4a5f-b019-d33d3e20ea63;2;9D88CMF223209LE45;9D88CMF223209LE45;2019-02-27 08:11:06;9D88CMF223209LE45;372
4ffeddf1-6113-4520-9f9c-af6d86b4c145;7;MJEFK0S2XRAXFM8GC;MJEFK0S2XRAXFM8GC;2022-05-08 20:59:20;MJEFK0S2XRAXFM8GC;417
e1610438-6917-4179-a9de-b758e802d3a0;15;E735WT732N9SH7RMB;E735WT732N9SH7RMB;2018-12-30 18:09:53;E735WT732N9SH7RMB;266
f181f862-c813-4708-89af-0f2052c6d23f;3;4A6RUBAL4THAFLD17;4A6RUBAL4THAFLD17;2020-02-03 18:31:08;4A6RUBAL4THAFLD17;256
7ec8461a-d9e3-47ea-9680-757eeb3c554c;12;GBGGZ13ZXZ40JM26X;GBGGZ13ZXZ40JM26X;1997-10-25 02:54:30;GBGGZ13ZXZ40JM26X;314
add1d84f-3d84-4412-9c2e-0ee4e58fb6b8;15;GGXFZAH02H65ELBAE;GGXFZAH02H65ELBAE;2010-12-22 01:56:50;GGXFZAH02H65ELBAE;383
4c7ecdd6-9397-4799-98db-1d8ba6ed400d;13;F5ANRHHE0E2TX0XWD;F5ANRHHE0E2TX0XWD;2019-01-04 23:25:45;F5ANRHHE0E2TX0XWD;448
394c29cc-9c0d-4fc2-bfd3-efd712de7c1b;13;SBJKV0XC8ABVMH1SL;SBJKV0XC8ABVMH1SL;1997-05-15 08:22:43;SBJKV0XC8ABVMH1SL;462
26ed36d9-8b51-4558-9add-d0bddded2189;12;JM699Z3B6HZ2Y9RA8;JM699Z3B6HZ2Y9RA8;2018-09-05 11:35:29;JM699Z3B6HZ2Y9RA8;392
9836664c-5983-41cb-8c2c-4f816a42d717;13;LLYZMPB2XUCP2A6DW;LLYZMPB2XUCP2A6DW;1995-04-20 23:39:06;LLYZMPB2XUCP2A6DW;169
8e30e7a6-4b72-4ff9-8fab-50e04d3875ca;6;2G8TG0E28CVX69XAW;2G8TG0E28CVX69XAW;1999-06-11 20:40:58;2G8TG0E28CVX69XAW;162
2edb036e-732d-4e75-925b-829bdd4ee424;13;29VH89JMXZLC3WPFJ;29VH89JMXZLC3WPFJ;2019-11-09 04:40:51;29VH89JMXZLC3WPFJ;130
cb681de3-1725-4dc9-a909-38216063c588;6;8BY9F8SF354J447MG;8BY9F8SF354J447MG;2006-02-23 19:22:16;8BY9F8SF354J447MG;488
29c2fc1d-db06-4431-b73f-20c8334c0ff2;7;SEED9KKL9W7ZGZU1B;SEED9KKL9W7ZGZU1B;2015-06-17 15:46:31;SEED9KKL9W7ZGZU1B;318
b598192b-c8a6-4146-ae49-b350d35fdc0a;13;HCCXC4665LE2ESSHX;HCCXC4665LE2ESSHX;2012-04-28 23:59:59;HCCXC4665LE2ESSHX;389
5c651041-8229-4637-bbf7-0b58fa1fb982;13;8EME0ER33WCT0G44S;8EME0ER33WCT0G44S;2021-06-07 11:13:00;8EME0ER33WCT0G44S;455
7716ecda-23ab-479a-8150-90594d052751;15;L57AE2R91R7PDXGNW;L57AE2R91R7PDXGNW;2018-02-08 18:18:55;L57AE2R91R7PDXGNW;190
90e50163-1c2e-42ef-b2fc-e5ba5cd67afc;9;FAJ25JXM4K9AEBR15;FAJ25JXM4K9AEBR15;2000-02-11 13:34:45;FAJ25JXM4K9AEBR15;364
f861ecc3-0d5d-4fdb-bce1-1c8f708ed795;9;U33S1BDNX6VBKLRVY;U33S1BDNX6VBKLRVY;2018-10-18 05:36:57;U33S1BDNX6VBKLRVY;157
bc150f08-2b37-4b23-bb63-e469a0df38d1;10;B6R03WNK2XTT2N5A7;B6R03WNK2XTT2N5A7;2016-05-06 15:38:34;B6R03WNK2XTT2N5A7;295
b8b2a5c9-41e2-488c-8b64-c30e7cde4da0;7;DP7UEVD29X2F6B6ZX;DP7UEVD29X2F6B6ZX;2000-09-30 18:35:29;DP7UEVD29X2F6B6ZX;117
8c060658-108d-4176-aa64-e07c15e1b7df;11;UZSN462V5X8YDES8H;UZSN462V5X8YDES8H;2017-05-22 08:25:56;UZSN462V5X8YDES8H;273
acd4e23e-346c-4f50-9e62-e483a38c9097;10;GYEE8HZ6075RU9BVA;GYEE8HZ6075RU9BVA;2022-02-06 17:56:53;GYEE8HZ6075RU9BVA;277
1868f6af-0f0e-4df4-a608-9793c5ed268c;11;B5R4DZ9P197GP1KLW;B5R4DZ9P197GP1KLW;2000-03-10 11:37:29;B5R4DZ9P197GP1KLW;178
824cdad7-0c73-45fa-9a7d-956badcb0a05;6;LKUB0PBV1CL7D8S7J;LKUB0PBV1CL7D8S7J;2004-12-03 05:34:07;LKUB0PBV1CL7D8S7J;116
cc8d7c53-2bf7-4a1e-ae4d-88e335e01d6f;5;3DUVTSK38ZLENVM1S;3DUVTSK38ZLENVM1S;2011-01-13 03:41:11;3DUVTSK38ZLENVM1S;425
d02690dc-541a-4a81-ba10-ed424abca4aa;11;WWK5SZ8B7X15AYAUB;WWK5SZ8B7X15AYAUB;2013-01-30 07:20:01;WWK5SZ8B7X15AYAUB;487
d114c8e0-ac0b-43b5-914d-a0ee9590870e;14;843SYP1E5WDG8APWM;843SYP1E5WDG8APWM;2006-07-27 17:42:11;843SYP1E5WDG8APWM;311
2c563216-907f-4da3-a45a-6aa3db1dba7f;3;J8GHH3EH3L61K660R;J8GHH3EH3L61K660R;2000-03-04 06:49:25;J8GHH3EH3L61K660R;244
03dc71f5-bbfe-4e1a-8370-8367da5093e3;10;YHUG926U6S71SZUVK;YHUG926U6S71SZUVK;2020-03-08 20:25:14;YHUG926U6S71SZUVK;215
57d14c4e-814e-4eeb-977c-95b7b56da18b;15;4LG4DWA79LNVW1JDP;4LG4DWA79LNVW1JDP;2022-06-04 06:40:24;4LG4DWA79LNVW1JDP;106
a3ebb1de-d145-4922-b92e-2c8fed75e5e1;7;CEEBM27F20AD1JF3J;CEEBM27F20AD1JF3J;2016-11-01 12:52:49;CEEBM27F20AD1JF3J;152
12f150e5-2e99-42db-9446-06683b3c06f3;14;DK23TKD95JCAVBUEJ;DK23TKD95JCAVBUEJ;2001-02-12 01:09:39;DK23TKD95JCAVBUEJ;349
e95b9374-dbc1-47b3-a136-3f299aa4489e;11;2A6WBSWZ9AUHBHNEY;2A6WBSWZ9AUHBHNEY;2022-06-18 04:08:45;2A6WBSWZ9AUHBHNEY;455
08312dbc-e96b-4dce-b4e3-cdbf92259b9c;6;P28ZUM441EYV92VXU;P28ZUM441EYV92VXU;1998-04-15 20:57:59;P28ZUM441EYV92VXU;352
f987ab2e-6f82-4a1c-ad71-8cac51c84b75;4;TR56ZB1087MXXGNBN;TR56ZB1087MXXGNBN;2023-01-07 21:00:21;TR56ZB1087MXXGNBN;496
631cd541-b1d5-40c9-95ba-c3da6cbb9807;7;C6XP9S4S2TAM9E4BE;C6XP9S4S2TAM9E4BE;2005-07-31 12:04:23;C6XP9S4S2TAM9E4BE;326
4d5301a5-ab47-40ee-aacd-3d41ae88065b;3;5513NWTE6J1E9482K;5513NWTE6J1E9482K;2023-02-04 05:37:32;5513NWTE6J1E9482K;248
90c8ca81-049a-41b1-b8b3-a537b8ac8554;3;KPSW9WNDX1CUDGM81;KPSW9WNDX1CUDGM81;2008-02-20 02:40:36;KPSW9WNDX1CUDGM81;461
11e1982d-49b4-4737-8b76-1e05fe201534;9;MDGGU51U90T6T4SA7;MDGGU51U90T6T4SA7;2007-09-16 04:27:03;MDGGU51U90T6T4SA7;202
db25a12e-7816-4275-84c5-fc77935aadac;10;9K0PS7WB6ZCTUMPW2;9K0PS7WB6ZCTUMPW2;2018-08-13 22:22:00;9K0PS7WB6ZCTUMPW2;433
77d8ee74-04fd-4d9c-8572-7708460f799c;2;TCWRVP098PXKLSMBU;TCWRVP098PXKLSMBU;2014-10-10 00:44:10;TCWRVP098PXKLSMBU;248
1b9b089a-d968-44f8-ba3f-e8bf47a0684e;10;NVMDA7Y904KPGV6R2;NVMDA7Y904KPGV6R2;2021-04-15 02:55:50;NVMDA7Y904KPGV6R2;126
f40b9290-11fb-4c0e-b3d0-893eb033cf7f;2;J0TCF86BXBZDLH09Y;J0TCF86BXBZDLH09Y;2022-01-05 18:09:36;J0TCF86BXBZDLH09Y;393
2058669a-6b60-4e9d-bfab-db488c76159b;2;27B0TSJ7X9J4U5W5F;27B0TSJ7X9J4U5W5F;2016-10-25 03:08:08;27B0TSJ7X9J4U5W5F;380
c06d3b79-48e7-4c6a-9f5b-f188e57b3897;12;E58P1TU28FSZ38E7C;E58P1TU28FSZ38E7C;2011-05-29 20:09:21;E58P1TU28FSZ38E7C;243
0f9c1157-5bc1-46f8-878a-d65a73bc1763;11;GVNGVPND0458TZHBB;GVNGVPND0458TZHBB;2018-04-18 00:36:54;GVNGVPND0458TZHBB;365
d2bb537a-6450-4c2d-b29b-fb788a24da6c;7;66HWDLHL5E9P6CTWG;66HWDLHL5E9P6CTWG;2006-01-15 22:03:17;66HWDLHL5E9P6CTWG;487
b00398f7-8bd4-4c0e-b668-3a8b0106efcc;15;3D6P047509GB7DG00;3D6P047509GB7DG00;2006-12-26 11:34:18;3D6P047509GB7DG00;201
84828e3d-61b7-4b3e-899f-2fec218dbe83;12;UJMD8K2L2XMLYHGS8;UJMD8K2L2XMLYHGS8;2017-01-31 21:11:28;UJMD8K2L2XMLYHGS8;334
e5300174-bb38-42a8-b3fb-c04fc970c2ba;11;2YHXZYYB1050FP5FU;2YHXZYYB1050FP5FU;2016-12-24 04:05:46;2YHXZYYB1050FP5FU;143
28a50418-e95b-49d1-989e-4d0600ecd43f;6;30Z5KTPA4FZMRKKFW;30Z5KTPA4FZMRKKFW;2019-06-11 02:11:32;30Z5KTPA4FZMRKKFW;101
33354663-dd06-4225-88d9-28436698438c;9;081ZFG3P8GLUAJ7L1;081ZFG3P8GLUAJ7L1;2001-11-30 04:15:50;081ZFG3P8GLUAJ7L1;276
bb16f246-7fa9-4881-b0d3-a5ca589cc4ef;8;X37HEBBL5KTT4CCUW;X37HEBBL5KTT4CCUW;2023-02-28 07:28:06;X37HEBBL5KTT4CCUW;451
11bf773e-fe57-4601-8c6c-9420e4122c24;5;1WZZ64TT61HFXK2YB;1WZZ64TT61HFXK2YB;2019-10-21 05:46:07;1WZZ64TT61HFXK2YB;424
cba95b24-3698-429a-9de2-fe39e1ca687b;11;1BL8AVDK13F4KH557;1BL8AVDK13F4KH557;2005-07-19 13:20:33;1BL8AVDK13F4KH557;407
e371c35a-99bb-46a1-84d6-211490e75f51;13;9SSWVALY3ZFDNWKKU;9SSWVALY3ZFDNWKKU;2013-07-02 11:05:13;9SSWVALY3ZFDNWKKU;174
f9bfbd92-c27c-4ea9-a1ea-7161161d6a80;10;BD6TMZVT45US86L52;BD6TMZVT45US86L52;2012-02-19 22:55:53;BD6TMZVT45US86L52;351
9266808b-e832-41a7-842b-3363686f3075;14;EX050ULA5L06FT8KJ;EX050ULA5L06FT8KJ;1990-04-25 02:10:56;EX050ULA5L06FT8KJ;242
61f55640-0fac-464a-ac31-dfd4e1fd0eea;10;BJ2K8BCY7YBC214AW;BJ2K8BCY7YBC214AW;2022-01-08 21:28:02;BJ2K8BCY7YBC214AW;407
f79e6044-d1c1-47d4-b7d2-5ec9b61079e5;4;B8ZFZRWX39EV8GYUJ;B8ZFZRWX39EV8GYUJ;1993-04-02 04:53:05;B8ZFZRWX39EV8GYUJ;163
bcc2b339-a1af-4670-9fb8-ae0f8f1075f1;5;U3W5VMSR66AD9VNLM;U3W5VMSR66AD9VNLM;2021-01-03 12:45:07;U3W5VMSR66AD9VNLM;153
a7530d6f-146f-421b-a497-f637909589ac;2;Y0C52GH60J233KP2V;Y0C52GH60J233KP2V;2013-08-15 19:21:00;Y0C52GH60J233KP2V;420
66b85d62-7c75-4e18-9d61-9fe5e91f9a47;10;6MWUN9SD9J51XJM2J;6MWUN9SD9J51XJM2J;2010-04-24 20:51:20;6MWUN9SD9J51XJM2J;251
fba79283-6b05-4bca-a59f-d205897a64d1;3;BFFGT62J1L0A25N71;BFFGT62J1L0A25N71;2000-07-17 12:26:29;BFFGT62J1L0A25N71;339
6b50f143-55c4-49b1-a5d2-525d7563e653;12;XB6A2YCP5NKE7UZL6;XB6A2YCP5NKE7UZL6;1990-01-06 03:22:25;XB6A2YCP5NKE7UZL6;350
71dfc845-880b-43b5-a552-985fc1492858;9;KNY7W2663H5Y79FD2;KNY7W2663H5Y79FD2;2006-04-17 06:25:41;KNY7W2663H5Y79FD2;468
1cc5c6d1-1524-499c-804b-c258ec1dacc8;11;Z0DDHS3E37N4MM4YZ;Z0DDHS3E37N4MM4YZ;2006-02-17 17:12:25;Z0DDHS3E37N4MM4YZ;335
be813aad-a5a6-4136-8eb7-3ab33775a072;12;LH54J01V0S30E99BZ;LH54J01V0S30E99BZ;2023-01-06 02:39:32;LH54J01V0S30E99BZ;243
546a29e5-8bbc-4c6e-8720-e11ef859a6d8;4;WBF8PM5DXKDW1DB9X;WBF8PM5DXKDW1DB9X;2023-01-03 16:56:06;WBF8PM5DXKDW1DB9X;371
ba379ffd-6833-4473-b320-ef7be77da7ff;8;CDPA04U06Z86MD1H1;CDPA04U06Z86MD1H1;1998-01-31 17:40:29;CDPA04U06Z86MD1H1;113
bf1d61a2-f375-4439-bcf7-a9b5ebd466e0;6;2J7ALJ3H6P0J6NEEN;2J7ALJ3H6P0J6NEEN;1988-01-18 15:10:56;2J7ALJ3H6P0J6NEEN;438
4aa6f673-e9e4-4008-a8fe-5d345b473da6;3;3U8VZSEH0A1VLNH9Z;3U8VZSEH0A1VLNH9Z;2017-08-29 11:38:17;3U8VZSEH0A1VLNH9Z;459
ff6cb90e-1272-431e-8d8e-8f3d9444c678;14;HWHCYEPF4UXC5LM1E;HWHCYEPF4UXC5LM1E;1997-11-15 13:56:09;HWHCYEPF4UXC5LM1E;265
6fd30522-bdf2-49f8-91bd-1808eeb1f029;15;DAMEP7BN418SRNGY1;DAMEP7BN418SRNGY1;2004-11-18 08:26:00;DAMEP7BN418SRNGY1;343
e90e60e0-f96b-47da-a460-2234127ded53;2;JSZKVZ4X9CCPGA413;JSZKVZ4X9CCPGA413;2023-01-02 11:30:17;JSZKVZ4X9CCPGA413;121
8d970316-cb23-4bbf-81c6-656396a28072;14;UBC31TW89M8VPP9TD;UBC31TW89M8VPP9TD;2021-01-10 17:51:50;UBC31TW89M8VPP9TD;371
74ffe041-e5a2-4142-a311-c05a93ebee8a;12;BU2RM8269MCY201JN;BU2RM8269MCY201JN;2023-01-07 14:22:27;BU2RM8269MCY201JN;310
2d0fc831-f768-4f73-82da-101a75fb2d60;8;Y7W6UA1Z3TEPUU7UD;Y7W6UA1Z3TEPUU7UD;2006-08-21 13:00:46;Y7W6UA1Z3TEPUU7UD;442
efd3ec89-e1f1-4212-941b-ef59fac3797a;11;EF1TUKC062MJKV8WC;EF1TUKC062MJKV8WC;1987-02-26 22:16:36;EF1TUKC062MJKV8WC;411
21b295df-4a5b-4acb-9c42-39252c3f6d08;15;4P0R0GEY2DXCPJUEG;4P0R0GEY2DXCPJUEG;1980-11-24 23:44:10;4P0R0GEY2DXCPJUEG;207
5ef6e2ce-ff3b-45d9-8c27-a321e87bc311;13;41CVGXPR29Z044NGJ;41CVGXPR29Z044NGJ;2023-01-01 02:39:15;41CVGXPR29Z044NGJ;367
07e812a6-fc64-44cd-9cdc-e848634105ae;4;6RZEVS2N66ZUJ67BR;6RZEVS2N66ZUJ67BR;2023-02-02 15:33:52;6RZEVS2N66ZUJ67BR;145
f476ac50-b8cf-4958-bdff-97651fa8b34f;10;8HT5MVH20G8EB4HB0;8HT5MVH20G8EB4HB0;1995-09-10 03:30:43;8HT5MVH20G8EB4HB0;304
a640939b-46ee-48b3-8754-fbdda2da50d7;11;V23480WB8NBYLJV9C;V23480WB8NBYLJV9C;2008-04-28 19:30:03;V23480WB8NBYLJV9C;460
3a2603b4-c04b-4e68-9a27-441c45c1a7d6;13;J0L8WXDT9C4VV72P1;J0L8WXDT9C4VV72P1;2019-01-05 05:02:56;J0L8WXDT9C4VV72P1;182
